,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,モルトベーネ,牡8,56,宮川実,1:28.4,,1.4,1,479(+9),[地] 打越勇児
1,2,8,10,スプリングガール,牝7,54,林謙佑,1:29.8,7,31.4,7,441(+3),[地] 田中守
2,3,1,1,ワイルドコットン,牡9,53,妹尾将充,1:30.4,3,8.4,3,513(+2),[地] 松木啓助
3,4,8,9,ファドーグ,セ9,56,倉兼育康,1:30.8,2,11.2,4,503(+4),[地] 別府真司
4,5,5,5,ボーントゥレイン,牡7,56,上田将司,1:30.8,ハナ,22.5,5,535(-4),[地] 川野勇馬
5,6,7,7,グレナディアーズ,牡9,56,永森大智,1:31.2,2,76.0,8,505(-3),[地] 雑賀正光
6,7,7,8,アーチザスカイ,牡6,56,西川敏弘,1:31.5,1.1/2,4.3,2,535(+1),[地] 松木啓助
7,8,4,4,ナムラバンザイ,牡5,56,嬉勝則,1:32.4,4,110.7,9,444(+1),[地] 田中譲二
8,9,6,6,サクラインザスカイ,牡11,52,濱尚美,1:32.6,3/4,261.8,10,476(-1),[地] 平和人
9,10,2,2,コスタアレグレ,牡10,56,岡村卓弥,1:36.0,大,25.4,6,492(+9),[地] 別府真司
