,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,エアウルフ,牡5,57,浜中俊,1:22.5,,2.4,1,472(-4),[西] 角居勝彦
1,2,8,15,アイアムルビー,牝5,55,幸英明,1:23.0,3,12.7,4,456(+6),[西] 長浜博之
2,3,8,16,ユメノキラメキ,牝5,55,酒井学,1:23.3,1.3/4,30.3,9,474(-8),[西] 加用正
3,4,1,2,エーシンハダル,牡5,57,安藤勝己,1:23.3,クビ,7.1,3,492(-8),[西] 野中賢二
4,5,4,8,シゲルソウサイ,牡4,57,国分優作,1:23.4,1/2,3.1,2,500(-6),[西] 湯窪幸雄
5,6,6,12,パルラメンターレ,牡5,57,小牧太,1:23.5,クビ,25.0,6,480(-4),[西] 池江泰寿
6,7,2,3,マッシヴエンペラー,牡7,57,熊沢重文,1:23.5,ハナ,94.1,13,496(-6),[西] 大橋勇樹
7,8,6,11,メトロノース,牡6,57,太宰啓介,1:23.5,ハナ,25.5,7,480(+4),[西] 安田隆行
8,9,2,4,ヒシコモンズ,牡6,57,佐藤哲三,1:23.6,1/2,52.8,11,484(0),[西] 佐々木晶
9,10,1,1,エーシンポルックス,牡5,57,中村将之,1:23.8,1.1/2,16.4,5,506(-2),[西] 西園正都
10,11,5,10,グローリールピナス,牝6,55,小坂忠士,1:23.8,ハナ,63.3,12,474(+2),[東] 小桧山悟
11,12,4,7,ムスタングリーダー,牡5,57,岡部誠,1:23.8,ハナ,28.8,8,440(-2),[西] 笹田和秀
12,13,5,9,ファンドリカップ,牡6,57,藤岡康太,1:24.0,1.1/4,48.4,10,492(-6),[西] 高橋義忠
13,14,3,6,ダノンハラショー,牡5,57,中井裕二,1:24.0,クビ,154.6,14,458(-6),[西] 松田国英
14,15,7,13,マイネルエルドラド,牡6,57,渡辺薫彦,1:25.6,10,195.1,16,504(+6),[東] 岩戸孝樹
15,16,7,14,アグネスマクシマム,牡8,57,国分恭介,1:33.9,大,193.7,15,482(+8),[西] 河内洋
