,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,トニージェント,牡8,57,村上忍,2:07.3,,---,2,490(-1),[地] 村上実
1,2,3,3,エアウィード,牡5,57,葛山晃平,2:07.4,1/2,---,7,465(-1),[地] 鈴木七郎
2,3,6,6,グローリサンディ,牝4,54,沢田盛夫,2:07.4,ハナ,---,4,443(-4),[地] 葛西勝幸
3,4,8,10,サイレントグリーン,牡5,57,板垣吉則,2:07.8,2.1/2,---,5,480(0),[地] 千葉博
4,5,5,5,スズランロード,牝6,55,関本浩司,2:07.8,ハナ,---,6,438(-2),[地] 小林義明
5,6,2,2,マツリダブロッコ,牡4,56,南郷家全,2:07.8,アタマ,---,9,486(-3),[地] 城地藤男
6,7,1,1,ウツミジョーダン,牡5,57,小林俊彦,2:07.8,クビ,---,1,470(+7),[地] 村上佐重
7,8,7,7,ツルギセンタン,牝6,55,草地保隆,2:08.1,1.1/2,---,7,495(0),[地] 佐々木由
8,9,4,4,シルクディヴァイン,牡8,57,村松学,2:08.6,3,---,3,490(+4),[地] 小西重征
9,10,7,8,ジョウノブラボー,牡9,57,阿部英俊,2:08.8,1.1/4,---,10,492(-5),[地] 佐々木修
