,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,テーオーティアラ,牝5,52,中舘英二,1:49.0,,23.5,8,468(+4),[西] 友道康夫
1,2,8,11,ハーキュリーズ,牡3,54,松岡正海,1:49.0,クビ,3.3,1,436(-4),[西] 角居勝彦
2,3,7,9,プティプランセス,牝5,53,蛯名正義,1:49.1,1/2,9.0,6,448(-8),[東] 伊藤正徳
3,4,4,4,フラッパーウィング,牝4,53,戸崎圭太,1:49.2,1/2,5.6,3,450(+4),[西] 長浜博之
4,5,1,1,カネトシディオス,牡4,58,福永祐一,1:49.2,クビ,4.2,2,438(+8),[西] 田中章博
5,6,6,7,ガンズオブナバロン,牡5,55,北村宏司,1:49.4,1.1/4,8.8,4,472(-2),[東] 藤沢和雄
6,7,3,3,レイナソフィア,牝5,52,吉田豊,1:49.4,クビ,9.0,5,486(-4),[西] 清水久詞
7,8,5,6,プラージュ,牝5,52,木幡初広,1:49.4,ハナ,11.0,7,480(-2),[東] 鈴木康弘
8,9,5,5,アマミスウィフト,牡7,52,小林淳一,1:49.5,クビ,212.5,12,456(-2),[東] 清水利章
9,10,2,2,ザバトルユージロー,牡5,56,太宰啓介,1:49.7,1.1/4,36.6,9,436(-4),[西] 本田優
10,11,8,12,ニシノラブキング,牡5,54,柴田善臣,1:49.9,1.1/4,59.8,10,474(0),[西] 浅見秀一
11,12,6,8,ディアフォルティス,牡3,52,田中勝春,1:51.1,7,65.7,11,470(+8),[東] 宗像義忠
