,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,センチュリオン,牡9,57,真島大輔,2:10.0,,2.5,1,537(+4),[地] 小久保智
1,2,7,9,アングライフェン,牡9,57,今野忠成,2:10.4,2,5.6,4,489(-8),[地] 高野毅
2,3,6,7,ウタマロ,牡4,57,御神本訓,2:11.3,4,4.9,3,528(+7),[地] 矢野義幸
3,4,2,2,ティーズダンク,牡4,57,笹川翼,2:11.3,アタマ,4.0,2,509(-1),[地] 水野貴史
4,5,8,11,チェスナットコート,牡7,57,内田利雄,2:11.5,1,18.2,6,483(+4),[地] 小久保智
5,6,1,1,マイネルズイーガー,牡7,55,福原杏,2:12.3,4,146.7,9,524(+4),[地] 横山保
6,7,6,6,デランブル,牡6,53,藤田凌,2:12.3,クビ,30.4,7,520(-1),[地] 内田勝義
7,8,7,8,ワグナーコーヴ,セ6,55,森泰斗,2:13.6,6,8.6,5,451(-5),[地] 岡林光浩
8,9,8,10,コスモロブロイ,セ6,55,吉井章,2:13.8,3/4,100.0,8,523(+5),[地] 藤原智行
9,10,5,5,マイネルネーベル,牡9,55,岡田大,2:13.9,1/2,360.8,11,465(+6),[地] 吉田正美
10,11,4,4,ブレーヴマン,牡9,55,伊藤裕人,2:15.9,大,289.6,10,447(-4),[地] 河津裕昭
