,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,コスモファントム,牡4,56.0,松岡正海,1:59.8,,2.8,1,502(0),[西] 宮徹
1,2,2,3,キョウエイストーム,牡6,55.0,石橋脩,1:59.9,1/2,28.6,11,442(+4),[東] 中川公成
2,3,6,12,ナリタクリスタル,牡5,56.0,幸英明,1:59.9,ハナ,10.4,5,476(0),[西] 木原一良
3,4,8,15,モエレビクトリー,牡5,54.0,的場勇人,1:59.9,クビ,9.6,4,512(+2),[東] 的場均
4,5,7,13,ケイアイドウソジン,牡5,56.0,吉田豊,1:59.9,ハナ,13.5,6,500(+6),[東] 田村康仁
5,6,5,10,ダイワジャンヌ,牝6,52.0,北村宏司,2:00.0,3/4,73.0,14,454(-2),[東] 的場均
6,7,7,14,イケドラゴン,牡6,52.0,大野拓弥,2:00.1,3/4,112.0,15,540(+8),[東] 石毛善彦
7,8,8,16,ミステリアスライト,牡6,55.0,蛯名正義,2:00.1,ハナ,7.2,2,504(+2),[東] 小島太
8,9,4,8,トウショウウェイヴ,牡6,56.0,中舘英二,2:00.2,クビ,51.1,12,474(+10),[東] 大久保洋
9,10,1,2,マイネルスターリー,牡6,57.0,ベリー,2:00.3,3/4,15.6,7,482(+2),[西] 加用正
10,11,3,5,セイクリッドバレー,牡5,56.0,三浦皇成,2:00.4,クビ,16.9,8,500(+12),[東] 高橋裕
11,12,3,6,アクシオン,牡8,57.5,内田博幸,2:00.4,ハナ,9.4,3,534(+16),[東] 二ノ宮敬
12,13,4,7,アルコセニョーラ,牝7,54.0,武士沢友,2:00.4,クビ,54.2,13,438(+12),[東] 畠山重則
13,14,1,1,アブソリュート,牡7,57.0,田中勝春,2:00.5,1/2,19.6,9,474(+4),[東] 宗像義忠
14,15,5,9,マッハヴェロシティ,牡5,54.0,宮崎北斗,2:00.7,1.1/4,22.1,10,526(-2),[東] 武藤善則
15,16,6,11,ロードキャニオン,セ7,52.0,吉田隼人,2:01.2,3,125.5,16,470(+8),[東] 後藤由之
