,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,マキバスナイパー,牡7,55,左海誠二,2:05.9,,---,2,514(+10),[地] 岡林光浩
1,2,3,3,ベルモントアクター,牡6,55,石崎隆之,2:06.3,2,---,3,500(-6),[地] 出川克己
2,3,8,10,ニシノハナグルマ,牝3,52,張田京,2:07.0,4,---,6,460(0),[東] 萱野浩二
3,4,5,5,スナークレイアース,牡7,55,和田竜二,2:07.1,3/4,---,1,500(-11),[西] 川村禎彦
4,5,4,4,マイネルブライアン,牡5,56,北村宏司,2:07.7,3,---,4,533(+7),[西] 宮徹
5,6,2,2,クラシカルマウント,牡7,55,見沢譲治,2:08.8,6,---,7,494(+8),[地] 桑田孝雄
6,7,8,11,ゼンノモトーレ,牡8,55,森下博,2:09.4,3,---,11,480(-1),[地] 村上頼章
7,8,1,1,バンドオンザラン,牡5,56,安部幸夫,2:09.6,1,---,9,458(-6),[地] 今津勝之
8,9,6,6,キングセイバー,牡3,54,酒井忍,2:09.8,3/4,---,5,488(+8),[地] 八木仁
9,10,7,9,オグリコマンダー,牡7,55,安藤勝己,2:09.9,3/4,---,8,478(-12),[地] 山中輝久
10,11,7,8,ケンチャム,牡6,55,佐藤隆,2:10.4,2.1/2,---,10,553(+18),[地] 川島正行
