,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,アジュディミツオー,牡3,54,佐藤隆,1:36.4,,---,1,517(+22),[地] 川島正行
1,2,3,3,エアーブロッコ,牡3,54,森下博,1:37.4,5,---,2,452(-9),[地] 函館喜弘
2,3,5,5,サンユウウイナー,牝3,53,山中尊徳,1:37.6,1,---,4,439(+5),[地] 山浦武
3,4,8,11,ヒノデブレイブ,牡3,54,桑島孝春,1:38.3,3,---,7,480(-6),[地] 佐々木清
4,5,7,10,ザオーサプライズ,牡3,54,佐藤祐樹,1:38.5,3/4,---,11,459(-8),[地] 木村騎一
5,6,6,8,セレーネフォンテン,牝3,53,張田京,1:38.6,1/2,---,9,453(-9),[地] 山浦武
6,7,7,9,テンカノボス,牡3,54,内田博幸,1:38.8,1,---,3,471(-8),[地] 出川克己
7,8,8,12,メイプルアップル,牝3,53,左海誠二,1:39.0,3/4,---,5,448(-2),[地] 林正人
8,9,5,6,シャコーミッション,セ3,54,石崎駿,1:39.7,3,---,6,458(-2),[地] 柿本政義
9,10,4,4,セブンシスターズ,牝3,53,山田信大,1:40.2,2.1/2,---,8,475(+1),[地] 阿井正雄
10,11,6,7,キャッツアイスター,牝3,53,庄司大輔,1:40.7,2.1/2,---,12,425(-7),[地] 佐藤賢二
11,12,2,2,アジュディプライド,牡3,54,江川伸幸,1:40.8,1/2,---,10,456(-13),[地] 波多野高
