,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,スパイナルコード,牡3,54,下原理,1:29.5,,5.7,3,451(0),[地] 斉藤裕
1,2,5,5,リュウセイマスター,牝3,53,永島太郎,1:29.8,1.3/4,8.0,4,512(-1),[地] 大石省三
2,3,7,10,ダイモスハーバー,牡3,54,木村健,1:29.8,アタマ,13.6,5,475(+5),[地] 長倉功
3,4,2,2,マイネルピッキオ,牡3,54,田中学,1:30.1,1.3/4,2.9,2,461(+1),[地] 尾林幸二
4,5,6,7,キリフダ,牡3,54,谷川真生,1:30.4,1.1/2,41.2,10,466(+4),[地] 寺嶋正勝
5,6,5,6,モエレステイジ,牝3,53,松本幸祐,1:30.4,クビ,24.8,7,414(+6),[地] 住吉朝男
6,7,3,3,タガノエンペラー,牡3,54,西川進也,1:31.0,3.1/2,2.4,1,516(+8),[地] 松尾一幸
7,8,7,9,セイフーハーバー,牝3,53,板野央,1:31.3,2,72.5,12,383(-10),[地] 謝良文
8,9,6,8,セイザンブルーム,牡3,54,北野真弘,1:31.4,クビ,61.8,11,437(-1),[地] 山本和之
9,10,4,4,モエレゼネラリスト,牡3,54,寺地誠一,1:32.4,6,24.5,6,486(+10),[地] 角田末男
10,11,8,11,ハッピータイザン,牡3,54,大山真吾,1:32.4,クビ,32.4,8,514(+15),[地] 斉藤裕
11,12,8,12,モエレエンプレス,牝3,53,吉村智洋,1:38.9,大,38.2,9,499(+23),[地] 橋本和男
