,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,メイショウタロー,セ5,60,嘉堂信雄,3:13.4,,1.7,1,464(0),[西] 高橋隆
1,2,8,11,カンツォニエーレ,セ4,60,植野貴也,3:13.8,2.1/2,8.4,3,420(+2),[西] 古川平
2,3,3,3,タヤスリビエラ,セ4,60,村山明,3:14.2,2.1/2,58.3,10,444(+6),[西] 田所清広
3,4,5,6,ターゲットゾーン,牡4,60,熊沢重文,3:14.5,1.3/4,12.0,4,532(-8),[西] 山本正司
4,5,2,2,サンライズブルー,牡5,60,出津孝一,3:15.3,5,5.0,2,496(+8),[西] 崎山博樹
5,6,6,7,ダイゼントス,牡5,60,林満明,3:15.4,1/2,42.2,8,452(+8),[西] 太宰義人
6,7,6,8,ビッグマイケル,牡4,60,常石勝義,3:17.4,大,14.6,5,456(-4),[西] 中尾正
7,8,5,5,アラシジョー,牡6,60,西谷誠,3:17.6,1.1/4,92.5,12,512(-2),[東] 和田正道
8,9,1,1,ウインヴァンクール,牡5,58,高野容輔,3:18.9,8,57.3,9,526(+6),[東] 戸田博文
9,10,8,12,マヤノオスカー,牡4,60,菊地昇吾,3:19.2,1.3/4,18.2,6,454(+12),[西] 坂口正大
10,11,7,9,ミラクルドラッグ,牡5,60,小坂忠士,3:20.8,10,21.3,7,476(-4),[西] 太宰義人
11,12,7,10,エリモワールド,牡4,60,金折知則,3:25.5,大,65.4,11,518(+10),[西] 山内研二
