,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ロードブレス,牡3,56,中井裕二,2:16.6,,49.0,8,496(-4),[西] 奥村豊
1,2,6,7,パルティアーモ,牝3,51,木幡育也,2:16.7,3/4,51.8,9,474(-10),[東] 池上昌和
2,3,7,8,タイセイアヴァンセ,牝3,54,菱田裕二,2:17.1,2.1/2,43.5,7,412(0),[東] 青木孝文
3,4,1,1,グレートベースン,牡3,56,吉田隼人,2:17.8,4,3.4,2,502(-4),[西] 橋口慎介
4,5,8,10,ミケランジェロ,牡3,53,藤田菜七,2:18.0,1.1/4,4.9,3,460(-2),[東] 栗田徹
5,6,3,3,レイズアフラッグ,牡3,53,団野大成,2:18.1,1/2,17.2,5,494(-4),[西] 平田修
6,7,8,11,ヴァロリザー,牡3,56,藤岡康太,2:18.1,クビ,43.4,6,500(+4),[西] 中尾秀正
7,8,7,9,サクセスクルーズ,牡3,53,亀田温心,2:18.7,3.1/2,299.8,11,410(-2),[西] 北出成人
8,9,6,6,ポイントオブオナー,牡3,56,池添謙一,2:18.8,3/4,2.0,1,452(-6),[東] 田中剛
9,10,4,4,フローズンナイト,牝3,53,横山武史,2:19.0,3/4,9.8,4,496(+6),[東] 伊藤大士
10,11,5,5,イントゥアドリーム,牡3,53,大塚海渡,2:19.0,クビ,58.6,10,428(-8),[東] 和田雄二
