,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,エイシンファイヤー,牡7,57,山崎雅由,2:08.3,,168.4,11,500(+3),[地] 松木啓助
1,2,8,11,キャプテンオリオン,牡6,57,赤岡修次,2:08.5,1,2.5,2,534(-1),[地] 田中守
2,3,1,1,イッツガナハプン,牡10,57,倉兼育康,2:08.8,1.1/2,25.9,6,499(+1),[地] 田中守
3,4,5,5,ナリタポセイドン,牡10,57,上田将司,2:09.0,1,33.1,7,497(-6),[地] 国澤輝幸
4,5,8,10,グレナディアーズ,牡8,57,永森大智,2:09.8,4,8.3,4,487(+2),[地] 雑賀正光
5,6,2,2,ピースフルリバティ,牡8,57,西川敏弘,2:09.9,1/2,24.5,5,529(-2),[地] 大関吉明
6,7,6,6,チャオ,セ8,57,岡村卓弥,2:10.2,1.1/2,7.5,3,479(-2),[地] 工藤真司
7,8,6,7,セトノプロミス,牡9,57,林謙佑,2:10.5,1.1/2,47.6,10,518(+2),[地] 松木啓助
8,9,4,4,サクラエール,牡8,57,宮川実,2:10.9,2,2.4,1,494(-2),[地] 別府真司
9,10,7,8,ヒロノカイザー,牡6,57,佐原秀泰,2:11.2,1.1/2,34.2,8,498(-1),[地] 細川忠義
10,11,3,3,タックボーイ,牡5,57,妹尾浩一,2:11.8,3,37.4,9,484(+6),[地] 打越勇児
