,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,メイショウサムソン,牡4,58,石橋守,3:14.1,,4.5,2,516(-2),[西] 高橋成忠
1,2,8,16,エリモエクスパイア,牡4,58,福永祐一,3:14.1,ハナ,49.3,11,502(0),[西] 大久保龍
2,3,6,12,トウカイトリック,牡5,58,池添謙一,3:14.1,クビ,9.2,4,438(-4),[西] 松元省一
3,4,4,8,アイポッパー,牡7,58,安藤勝己,3:14.2,1/2,3.8,1,456(-2),[西] 清水出美
4,5,5,10,トウショウナイト,牡6,58,武士沢友,3:14.4,1.1/4,12.1,6,476(-12),[東] 保田一隆
5,6,4,7,トウカイエリート,牡7,58,川田将雅,3:14.5,3/4,78.6,13,488(-2),[西] 松元省一
6,7,3,5,アドマイヤタイトル,牡5,58,四位洋文,3:14.6,クビ,61.4,12,508(-4),[東] 河野通文
7,8,7,13,ダークメッセージ,牡4,58,佐藤哲三,3:14.8,1.1/4,23.5,8,476(-2),[西] 佐々木晶
8,9,2,4,アドマイヤモナーク,牡6,58,村田一誠,3:14.9,3/4,144.9,16,482(+10),[西] 松田博資
9,10,1,2,ファストタテヤマ,牡8,58,武幸四郎,3:15.1,1.1/2,27.8,9,470(0),[西] 安田伊佐
10,11,1,1,マツリダゴッホ,牡4,58,横山典弘,3:15.1,クビ,9.6,5,476(-4),[東] 国枝栄
11,12,8,15,デルタブルース,牡6,58,岩田康誠,3:15.2,クビ,4.6,3,516(-6),[西] 角居勝彦
12,13,7,14,ネヴァブション,牡4,58,北村宏司,3:15.4,1.1/2,12.5,7,470(-2),[東] 伊藤正徳
13,14,5,9,ウイングランツ,牡7,58,秋山真一,3:15.9,3,143.0,15,488(-4),[東] 高市圭二
14,15,2,3,ユメノシルシ,牡5,58,吉田豊,3:18.1,大,31.3,10,496(-2),[東] 大久保洋
15,16,6,11,マイソールサウンド,牡8,58,角田晃一,3:21.7,大,99.1,14,476(-6),[西] 西浦勝一
