,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,サクラビクトワール,セ7,55,林謙佑,1:42.7,,9.4,5,474(+1),[地] 田中守
1,2,1,1,メイショウパーシー,牡8,56,宮川実,1:43.8,5,4.4,2,507(+1),[地] 打越勇児
2,3,4,4,セトアロー,牡6,56,中田貴士,1:44.5,3,6.6,4,534(-7),[地] 松木啓助
3,4,2,2,キッズアベリア,牝6,54,西川敏弘,1:45.1,3,16.3,6,489(-5),[地] 松木啓助
4,5,8,9,チョウサンペガサス,セ11,56,佐原秀泰,1:45.3,1,20.2,7,510(-3),[地] 那俄性哲
5,6,6,6,ドラゴンテリー,牡4,56,嬉勝則,1:45.4,クビ,94.4,10,460(+1),[地] 松木啓助
6,7,5,5,フジノフェアリー,牡9,54,木村直輝,1:45.7,1.1/2,2.4,1,487(-1),[地] 田中守
7,8,3,3,トッケンドーナ,牡4,56,中西達也,1:45.8,クビ,31.8,8,474(-1),[地] 炭田健二
8,9,7,7,ジャストサウンド,牡5,56,郷間勇太,1:45.8,ハナ,5.3,3,462(-3),[地] 田中守
9,10,7,8,ストリートハンター,牡8,56,倉兼育康,1:47.0,6,50.3,9,509(-2),[地] 松木啓助
