,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,10,キングリファール,牡4,57,佐藤隆,1:41.7,,---,1,493(-1),[地] 川島正行
1,2,1,1,ゴールドマイニング,牡4,57,一ノ瀬亨,1:41.8,1/2,---,2,498(+2),[地] 秋山重美
2,3,7,11,カネショウローレル,牡4,55,野崎武司,1:42.0,1,---,5,494(+1),[地] 照沼一二
3,4,7,12,ダービーヒルズ,牡4,54,橋本直哉,1:42.3,1.1/2,---,7,484(+4),[地] 川村嘉章
4,5,4,6,アティックソルト,牡7,57,的場文男,1:42.3,ハナ,---,4,492(+5),[地] 高月由次
5,6,5,8,ワイルドトルーン,牡7,55,野口正宏,1:42.9,3,---,11,486(-4),[地] 田中美義
6,7,3,4,ラハンヌ,牝5,55,金子正彦,1:43.1,3/4,---,8,486(+6),[地] 新貝一雄
7,8,2,2,ケイシュウカラー,牡6,55,岩城方元,1:43.1,クビ,---,10,465(+3),[地] 足立勝久
8,9,3,3,レッツゴービバリー,牝5,53,森下博,1:43.5,2,---,6,448(-5),[地] 五百蔵幸
9,10,6,9,ユニオンヒル,牡7,55,張田京,1:43.6,3/4,---,3,557(-3),[地] 及川肇
10,11,4,5,イシノシルバー,牡5,57,甲斐年光,1:44.1,2.1/2,---,9,566(+1),[地] 武井栄一
11,12,5,7,ウエブスター,牝5,52,久保勇,1:44.2,3/4,---,14,461(+13),[地] 稲垣純緒
12,13,8,13,ツキノマルゼン,牡7,51,飯塚直仁,1:46.3,10,---,13,551(0),[地] 岩本洋
13,14,8,14,クリムズンハウス,牡8,54,石井勝男,1:47.4,5,---,12,448(-5),[地] 成田清輔
