,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,サクラエンブレム,牡4,57,福永祐一,1:46.1,,20.4,7,504(-6),[西] 羽月友彦
1,2,5,9,ドリームマジシャン,牡4,56,松山弘平,1:46.2,1/2,2.4,1,492(+10),[西] 宮本博
2,3,2,3,シベリアンファクト,牡4,57,西田雄一,1:46.6,2.1/2,12.4,4,482(+4),[東] 堀井雅広
3,4,3,5,レオネプチューン,牡3,56,江田照男,1:46.7,3/4,4.6,3,472(+4),[東] 萱野浩二
4,5,8,16,エーシンテンモク,牡4,57,中舘英二,1:46.8,3/4,16.4,6,502(+20),[西] 野中賢二
5,6,6,11,エリモミヤビ,牝3,51,西村太一,1:46.8,クビ,150.8,15,476(+2),[西] 佐々木晶
6,7,4,7,ナンヨースラッガー,牡4,57,上村洋行,1:46.9,クビ,30.6,9,508(-2),[西] 山内研二
7,8,2,4,スターサイクル,牡5,57,酒井学,1:47.0,3/4,54.8,10,482(+2),[西] 梅内忍
8,9,1,2,エムオークラウン,牡4,57,吉田隼人,1:47.1,クビ,85.5,11,454(+14),[東] 高柳瑞樹
9,10,1,1,スリーアルテミス,牝3,54,川須栄彦,1:47.2,1/2,4.4,2,460(+4),[西] 武宏平
10,11,7,14,ライトレール,牝3,51,藤懸貴志,1:47.4,1.1/4,13.7,5,460(-2),[西] 松元茂樹
11,12,7,13,ブリージーデイズ,牡4,57,丸田恭介,1:47.4,ハナ,28.8,8,496(-4),[東] 小島茂之
12,13,4,8,アートオブダンサー,牝5,55,和田竜二,1:47.6,1.1/2,105.5,13,450(0),[西] 佐藤正雄
13,14,6,12,メイショウコウセイ,牡5,57,石橋守,1:49.2,10,106.6,14,488(-8),[西] 池添兼雄
14,15,3,6,シンワコクオウ,牡3,56,伊藤工真,1:50.2,6,94.2,12,452(+2),[東] 田村康仁
15,16,8,15,セイルアゲン,牝3,54,武幸四郎,1:51.8,10,187.7,16,448(+2),[東] 中野栄治
