,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,エックスファクター,牡4,55,赤岡修次,1:40.8,,9.5,4,525(+4),[地] 藤田輝信
1,2,3,6,カラーレストパーズ,牡8,57,坂井英光,1:40.9,3/4,203.5,13,440(-1),[地] 小久保智
2,3,2,4,アートオブアース,牡6,57,真島大輔,1:41.0,3/4,1.6,1,495(-5),[地] 森下淳平
3,4,1,1,コウギョウクロス,牡6,57,柏木健宏,1:41.4,2,93.2,10,494(-3),[地] 宮浦正行
4,5,7,14,ファルコンクロウ,牡6,57,達城龍次,1:41.4,ハナ,27.6,8,473(-4),[地] 岡田一男
5,6,6,11,ストーミングソウル,牡4,55,的場文男,1:41.6,1,6.7,2,453(+4),[地] 橋本和馬
6,7,8,15,ボーメック,牡5,57,楢崎功祐,1:41.9,1.3/4,11.5,5,487(-1),[地] 沢佳宏
7,8,3,5,ラインプライド,牡5,57,東川公則,1:42.1,1,243.4,14,480(+8),[地] 鷹見浩
8,9,5,9,ローズベビークリス,牝5,53,今野忠成,1:42.2,クビ,26.0,7,480(-2),[地] 月岡健二
9,10,4,8,ミッドイェルバハ,牡3,53,矢野貴之,1:42.4,1.1/4,7.9,3,488(+1),[地] 辻野豊
10,11,5,10,ジャーグラット,牡7,57,小林拓未,1:42.7,1.1/2,374.1,16,452(-4),[地] 渡辺和雄
11,12,7,13,シゲルエチゴ,牡4,57,山崎誠士,1:42.7,ハナ,54.6,9,468(-10),[地] 田島寿一
12,13,6,12,ロイヤルパワー,牡5,57,笹川翼,1:42.8,1/2,23.8,6,487(-2),[地] 米田英世
13,14,8,16,アルコバレエノ,牡4,57,横川怜央,1:43.5,3.1/2,173.0,12,508(+1),[地] 的場直之
14,15,4,7,ブレットザキング,牡7,57,笠野雄大,1:44.1,3,330.4,15,512(-4),[地] 堀江仁
15,16,1,2,シェナヴィグラス,牡4,55,内田利雄,1:45.0,4,147.4,11,483(0),[地] 柘榴浩樹
