,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,オベロンホワイト,牡4,55,本田正重,1:41.7,,9.9,4.0,432(-5),[地] 函館一昭
1,2,5,6,ハバナマティーニ,牡6,55,杉村一樹,1:41.9,3/4,14.2,5.0,489(-2),[地] 池田孝
2,3,1,1,トレボーネ,セ6,57,坂井英光,1:41.9,クビ,85.2,10.0,451(0),[地] 椎名広明
3,4,4,4,ドリームザネクスト,牡7,57,金子正彦,1:42.2,1.1/2,6.1,3.0,502(-1),[地] 飯田幸雄
4,5,3,3,ティアモブリーオ,牡7,57,御神本訓,1:42.5,1.1/2,43.7,8.0,457(-1),[地] 松代真
5,6,7,9,ヴォルテックス,牡7,57,本橋孝太,1:42.6,クビ,20.0,6.0,463(-2),[地] 石井勝男
6,7,6,8,ロンドンアイ,牡5,57,真島大輔,1:42.7,3/4,1.8,1.0,541(+4),[地] 長谷川茂
7,8,2,2,ウインペンタゴン,牡8,57,楢崎功祐,1:42.7,アタマ,78.3,9.0,492(0),[地] 河津裕昭
8,9,8,12,ビクトリースガ,牡7,57,町田直希,1:43.0,1.1/2,32.6,7.0,506(-2),[地] 秋山重美
9,10,5,5,コンノート,牡6,57,石崎駿,1:43.5,2.1/2,4.2,2.0,498(0),[地] 矢野義幸
10,11,7,10,ナムラブレット,牡8,57,和田譲治,1:44.4,4,152.8,11.0,465(-4),[地] 冨田敏男
11,取,8,11,リアハッピー,牝4,53,今野忠成,,,---,,計不,[地] 安池成実
