,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,エルマタドール,牡5,56,村松学,1:56.5,,---,1,452(+15),[地] 菅原右吉
1,2,7,7,リキアイリアルオー,牡7,56,西康志,1:56.8,2,---,6,483(-2),[地] 新田守
2,3,8,10,ランドスキー,牡5,56,阿部英俊,1:56.9,クビ,---,2,473(-4),[地] 佐々木修
3,4,3,3,ヤマサコンドル,牡7,56,小林俊彦,1:57.0,クビ,---,3,468(+3),[地] 村上昌幸
4,5,2,2,タイキインフェルノ,セ6,56,草地保隆,1:57.6,4,---,7,499(+10),[地] 遠藤陸夫
5,6,1,1,クインテスハート,牝7,54,沢田盛夫,1:58.0,2.1/2,---,9,483(+2),[地] 村上佐重
6,7,8,9,ヒカルアリシア,牝5,51,千田和江,1:58.3,2,---,8,480(0),[地] 菅原右吉
7,8,7,8,グローバルボーイ,牡4,56,菅原幸弘,1:58.6,1.1/2,---,5,511(+13),[地] 佐々木由
8,9,5,5,カズノテンザン,牡8,54,斉藤雄一,1:59.1,3,---,4,507(+1),[地] 小西重征
9,取,6,6,ブライアンズソウル,牡4,56,菅原勲,,,---,0,計不,[地] 千田知幸
