,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,8,マカニビスティー,牡3,56,戸崎圭太,2:06.7,,1.8,1,484(+1),[地] 松浦備
1,2,2,4,ガナール,牡3,56,岩田康誠,2:06.9,1.1/4,84.8,12,488(-6),[地] 荒山勝徳
2,3,2,3,マグニフィカ,牡3,56,石崎駿,2:07.2,1.3/4,5.5,3,512(-4),[地] 川島正行
3,4,1,2,シーズザゴールド,牡3,56,内田博幸,2:07.5,1.1/2,3.4,2,485(+1),[地] 荒山勝徳
4,5,7,14,ポシビリテ,牡3,56,松岡正海,2:07.6,1/2,33.2,7,494(-11),[地] 河津裕昭
5,6,5,9,ブンブイチドウ,牡3,56,石崎隆之,2:07.7,クビ,16.6,4,490(-6),[地] 内田勝義
6,7,6,12,ドラゴンキラリ,牡3,56,真島大輔,2:07.7,ハナ,33.9,8,471(+5),[地] 柿本政男
7,8,3,6,テラザクラウド,牡3,56,横山典弘,2:07.7,ハナ,25.7,5,502(0),[地] 荒山勝徳
8,9,1,1,ラムセスジュベリー,牡3,56,今野忠成,2:08.0,1.3/4,52.5,9,473(+6),[地] 池田孝
9,10,7,13,ライトラン,牡3,56,御神本訓,2:08.1,1/2,173.3,15,448(-5),[地] 栗田裕光
10,11,4,7,ショウリュウ,牡3,56,的場文男,2:08.2,1/2,25.8,6,465(+2),[地] 佐宗応和
11,12,8,16,ゼットン,牡3,56,森泰斗,2:08.4,1,79.5,11,497(-1),[地] 出川龍一
12,13,5,10,ミヤビジンダイコ,牡3,56,山崎誠士,2:08.9,2.1/2,62.4,10,463(+2),[地] 武井栄一
13,14,3,5,ウインクゴールド,牡3,56,本橋孝太,2:08.9,アタマ,88.1,13,497(-8),[地] 矢野義幸
14,15,8,15,ラストキング,牡3,56,酒井忍,2:09.5,3,237.0,16,512(+8),[地] 佐野謙二
15,16,6,11,ポップコーン,牡3,56,左海誠二,2:10.5,5,154.1,14,446(-1),[地] 岡林光浩
