,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,15,ミラクルレジェンド,牝4,56,岩田康誠,1:50.8,,3.3,2,432(0),[西] 藤原英昭
1,2,3,6,ラヴェリータ,牝5,57,武豊,1:51.1,1.1/2,1.7,1,520(+1),[西] 松元茂樹
2,3,3,5,エーシンクールディ,牝5,55,岡部誠,1:51.3,1.1/4,32.7,6,494(+2),[地] 伊藤強一
3,4,5,9,ショウリダバンザイ,牝4,55,御神本訓,1:51.5,1,55.1,8,460(0),[地] 林和弘
4,5,7,13,クラーベセクレタ,牝3,53,戸崎圭太,1:51.7,1,4.2,3,466(+9),[地] 川島正行
5,6,6,11,ツクシヒメ,牝5,55,山田信大,1:52.0,1.3/4,245.4,11,514(0),[地] 山浦武
6,7,7,14,カラフルデイズ,牝3,55,福永祐一,1:52.2,1.1/4,34.7,7,438(+4),[西] 藤原英昭
7,8,4,7,ブラボーデイジー,牝6,57,北村友一,1:52.6,2,22.3,5,565(+19),[西] 音無秀孝
8,9,1,1,テイエムヨカドー,牝7,55,森泰斗,1:53.0,2,250.8,12,478(+9),[地] 渋谷信博
9,10,2,3,トウホクビジン,牝5,55,本橋孝太,1:53.1,クビ,228.1,10,427(-2),[地] 山中輝久
10,11,4,8,トーセンベルファム,牝6,55,張田京,1:53.4,1.3/4,555.5,16,453(+3),[地] 山中尊徳
11,12,2,4,リジョウクラウン,牝3,53,竹村達也,1:53.5,1/2,323.4,14,460(+2),[地] 溝橋一秀
12,13,6,12,ハーミア,牝4,55,真島大輔,1:53.9,2,287.5,13,518(0),[地] 荒山勝徳
13,14,5,10,コールニーシュ,牝6,55,石崎隆之,1:54.0,3/4,395.4,15,505(-4),[地] 川村昭男
14,15,8,16,ラインジュエル,牝7,55,有年淳,1:54.4,2,114.8,9,485(+11),[地] 鷹見浩
15,16,1,2,フレンチカクタス,牝3,55,北村宏司,1:56.2,9,20.9,4,504(+8),[東] 大竹正博
