,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,キングスゾーン,牡10,58,今井貴大,1:57.4,,3.4,2,513(+4),[地] 原口次夫
1,2,1,1,ミサキティンバー,牡4,56,横井将人,1:57.7,1.1/2,6.5,4,533(-3),[地] 桜井今朝
2,3,4,4,パラダイスラビーダ,牡5,54,丸山真一,1:58.2,2.1/2,21.6,7,513(+5),[地] 新山広道
3,4,3,3,デルマジョン,牡8,56,丹羽克輝,1:59.1,4,66.7,8,472(-4),[地] 竹之下昭
4,5,6,6,ノゾミカイザー,牡7,56,丸野勝虎,1:59.4,1.1/2,5.5,3,474(-1),[地] 錦見勇夫
5,6,5,5,セイピーシーズ,牝5,54,竹下太,2:00.0,3,21.5,6,467(+4),[地] 山本健二
6,7,7,8,ショウケイ,牡9,56,加藤利征,2:00.2,1.1/2,174.0,10,505(+11),[地] 角田輝也
7,8,8,10,サンキストゴールド,セ8,56,柿原翔,2:00.6,2,149.2,9,475(-1),[地] 藤ヶ崎一
8,9,7,7,トウホクビジン,牝6,56,筒井勇介,2:00.9,1.1/2,11.2,5,440(+18),[地] 南輝幸
9,10,8,9,マルカハンニバル,牡8,58,兒島真二,2:01.0,3/4,2.0,1,490(-10),[地] 瀬戸口悟
