,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,クレバートウショウ,牡4,54,高倉稜,1:34.9,,11.5,5,500(0),[西] 崎山博樹
1,2,5,10,ホーカーハリケーン,牝4,55,武豊,1:35.2,2,8.0,4,480(-2),[西] 加用正
2,3,2,4,テキーラ,牡5,57,岩崎祐己,1:35.3,1/2,2.7,1,466(+2),[西] 西橋豊治
3,4,7,13,ドリームクラフト,牡4,57,木村健,1:35.5,1.1/2,25.9,8,458(+6),[西] 佐々木晶
4,5,4,7,ポーラシークエンス,牝4,55,安部幸夫,1:35.6,クビ,14.2,7,468(-2),[西] 松元茂樹
5,6,8,16,ファミリズム,牝4,55,川田将雅,1:35.8,1.1/2,14.2,6,492(-6),[西] 梅田智之
6,7,4,8,ハマノエルマー,牡4,57,熊沢重文,1:35.9,クビ,6.3,3,520(0),[西] 服部利之
7,8,1,2,ジョニーバローズ,牡5,57,秋山真一,1:35.9,クビ,101.8,13,448(-22),[西] 清水久詞
8,9,2,3,ベルウッドゼウス,牡4,57,藤岡康太,1:36.2,1.3/4,155.9,14,508(0),[東] 萱野浩二
9,10,7,14,タイトルパート,牝4,55,安藤勝己,1:36.3,3/4,4.3,2,500(+12),[西] 鮫島一歩
10,11,6,12,グローリーブリッジ,牝4,55,池添謙一,1:36.4,クビ,62.6,11,476(-16),[西] 北出成人
11,12,3,6,オペラセリア,牝5,55,小牧太,1:36.4,ハナ,95.8,12,438(-4),[西] 大根田裕
12,13,8,15,アスカノヨアケ,牡4,57,小坂忠士,1:36.5,1/2,281.2,16,458(-6),[西] 境直行
13,14,5,9,ハンターキリシマ,牡5,57,野元昭嘉,1:36.6,1/2,36.8,9,438(+8),[西] 野元昭
14,15,1,1,メジロアースラ,牝5,55,渡辺薫彦,1:36.6,ハナ,179.0,15,478(-4),[西] 田島良保
15,16,6,11,フォーレイカー,牡4,57,内田博幸,1:36.9,1.3/4,38.7,10,486(-8),[東] 堀宣行
