,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ラッシュストリート,セ5,56,武豊,2:07.5,,6.7,3,487(+1),[西] 岡田稲男
1,2,8,10,フサイチピージェイ,牡5,56,Ｍデムー,2:07.6,1/2,1.8,2,474(-4),[西] 池江泰寿
2,3,8,11,ロールオブザダイス,牡5,57,岩田康誠,2:07.7,1/2,1.7,1,459(+1),[西] 角居勝彦
3,4,1,1,カラテチョップ,牡4,55,下原理,2:08.2,2.1/2,69.8,4,518(-5),[地] 寺嶋正勝
4,5,6,6,トウホクビジン,牝4,53,筒井勇介,2:09.6,7,148.0,6,426(-4),[地] 山中輝久
5,6,7,9,エフケーフィル,牡6,56,山下貴光,2:09.9,1.1/2,470.4,11,479(-8),[地] 浜田一夫
6,7,5,5,タニノウィンザー,牡6,56,吉留孝司,2:10.1,1,223.6,8,456(-2),[地] 頼本盛行
7,8,3,3,ヘイアンレジェンド,牡6,56,真島正徳,2:10.6,2.1/2,79.1,5,483(-3),[地] 山田義人
8,9,4,4,ナリタブラック,牡8,56,岡田祥嗣,2:11.0,2,176.2,7,505(+8),[地] 徳本慶一
9,10,6,7,アルカライズ,牡7,56,山口勲,2:11.9,5,336.9,10,505(-8),[地] 九日俊光
10,11,7,8,フサイチギャロップ,牡8,56,鮫島克也,2:11.9,クビ,254.4,9,435(-5),[地] 東真市
