,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ロールオブザダイス,牡2,55,ホワイト,1:26.0,,3.1,1,464(0),[西] 角居勝彦
1,2,1,1,プロヴィナージュ,牝2,54,蛯名正義,1:26.5,3,3.4,2,520(0),[東] 小島茂之
2,3,7,8,アイソトープ,牡2,55,プラード,1:26.5,ハナ,10.2,5,494(0),[西] 池江泰寿
3,4,2,2,グローバルキャスト,牡2,55,田中勝春,1:26.9,2.1/2,50.7,10,470(0),[西] 作田誠二
4,5,8,11,ドゥーエン,牡2,55,ルパルー,1:26.9,クビ,12.6,6,452(0),[西] 白井寿昭
5,6,8,10,メイショウラスター,牡2,55,武豊,1:27.5,3.1/2,5.8,3,472(0),[西] 浅見秀一
6,7,6,7,ドンペリゴール,牡2,55,川田将雅,1:27.9,2.1/2,15.5,7,458(0),[西] 崎山博樹
7,8,3,3,ロードレガリア,牡2,55,藤岡佑介,1:28.1,1,29.8,8,512(0),[西] 藤岡健一
8,9,6,6,オンザノット,牡2,55,岩田康誠,1:28.6,3,7.0,4,444(0),[西] 安田隆行
9,10,4,4,タマモヴィグラス,牡2,55,和田竜二,1:28.8,1.1/2,139.9,11,484(0),[西] 川村禎彦
10,11,7,9,フォレストロバリー,牡2,55,パスキエ,1:31.3,大,42.3,9,494(0),[西] 武宏平
