,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ビップレイジング,牡2,54,松井伸也,1:55.6,,4.4,2,454(-6),[地] 斉藤正弘
1,2,4,4,キール,牝2,54,井上幹太,1:55.8,1,143.2,9,502(-6),[地] 小野望
2,3,8,9,アカイブリターン,牡2,54,阿部龍,1:56.2,2,5.4,4,454(-2),[地] 国信満
3,4,6,6,フレアリングダイヤ,牡2,54,宮崎光行,1:56.4,3/4,2.6,1,486(+2),[地] 松本隆宏
4,5,8,10,フォースアフリート,牡2,54,石川倭,1:56.6,1,177.3,10,470(-2),[地] 川島洋人
5,6,1,1,ジャストミート,牝2,54,佐々木国,1:57.2,3,121.0,8,450(-4),[地] 若松平
6,7,7,8,ナナヒカリ,牡2,54,井上俊彦,1:57.2,ハナ,97.3,7,446(0),[地] 林和弘
7,8,3,3,バンバンブギー,牡2,54,桑村真明,1:57.4,1,4.6,3,478(0),[地] 角川秀樹
8,9,5,5,ホリノフェイス,牡2,54,田野豊三,1:57.4,クビ,14.7,6,484(0),[地] 田中淳司
9,10,7,7,タイガーハウス,牡2,54,岩橋勇二,1:58.9,7,6.6,5,428(+4),[地] 田中淳司
