,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,ウインムート,牡6,56,和田竜二,1:25.3,,6.9,4,507(-12),[西] 加用正
1,2,3,3,サクセスエナジー,牡5,57,池添謙一,1:25.8,2.1/2,2.4,1,528(-13),[西] 北出成人
2,3,1,1,キタサンミカヅキ,牡9,57,森泰斗,1:26.2,2,3.6,2,522(0),[地] 佐藤賢二
3,4,5,5,サンライズノヴァ,牡5,56,戸崎圭太,1:26.4,3/4,4.0,3,540(-6),[西] 音無秀孝
4,5,2,2,モーニン,牡7,58,藤井勘一,1:27.4,5,8.1,5,514(-9),[西] 石坂正
5,6,4,4,ブルドッグボス,牡7,56,左海誠二,1:27.9,2.1/2,40.8,6,519(+13),[地] 小久保智
6,7,8,11,コスタアレグレ,牡9,56,倉兼育康,1:27.9,アタマ,168.3,9,486(-6),[地] 別府真司
7,8,6,8,アンサンブルライフ,牡6,56,繁田健一,1:28.2,1.1/2,147.9,8,497(+4),[地] 小久保智
8,9,7,10,コウエイエンブレム,牡6,56,石崎駿,1:28.6,2,77.7,7,538(-8),[地] 矢野義幸
9,10,5,6,コスモマイギフト,牡10,56,大原浩司,1:31.1,大,459.2,12,462(-5),[地] 湯前良人
10,11,6,7,ミヤジマッキー,牡9,56,国分祐仁,1:31.4,1.1/2,422.6,10,507(+5),[地] 冨田敏男
11,12,8,12,レヴァンタール,セ10,56,東川公則,1:31.8,2,424.6,11,453(-1),[地] 湯前良人
