,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,12,コスモアブソルート,牡3,56,武豊,1:54.3,,3.0,1,488(+2),[西] 飯田雄三
1,2,8,14,シーサンダー,牡3,56,池添謙一,1:54.4,3/4,5.9,4,500(-2),[西] 藤沢則雄
2,3,2,2,ソウルサバイヴァー,牡3,56,太宰啓介,1:54.6,3/4,4.5,3,478(-4),[西] 太宰義人
3,4,8,13,ステラバスク,牡3,56,小牧太,1:54.8,1.1/2,3.2,2,496(0),[西] 橋口弘次
4,5,7,11,フィールドルージュ,牡3,56,松永幹夫,1:54.9,クビ,98.4,10,480(-4),[西] 西園正都
5,6,3,4,イナズマゼウス,牡3,53,生野賢一,1:55.0,3/4,86.9,9,452(-4),[西] 松元茂樹
6,7,6,9,マルカケセラセラ,牡3,56,福永祐一,1:55.7,4,15.6,5,482(+4),[西] 瀬戸口勉
7,8,1,1,キングストンガール,牝3,54,四位洋文,1:55.7,クビ,17.3,6,490(-8),[西] 藤岡健一
8,9,4,6,ダンツキーパー,牡3,56,和田竜二,1:55.8,1/2,46.3,8,476(+6),[西] 石坂正
9,10,5,8,ダイナミックゴール,牡3,56,小林徹弥,1:56.0,1.1/4,120.1,11,518(-2),[西] 目野哲也
10,11,3,3,コンクエスト,牡3,56,村山明,1:56.0,ハナ,213.3,13,556(0),[西] 川村禎彦
11,12,6,10,セルリアンクラウス,牡3,56,石山繁,1:56.0,クビ,281.0,14,432(-2),[西] 浜田光正
12,13,5,7,フラワーコンコルド,牡3,56,武幸四郎,1:56.3,2,38.4,7,460(0),[西] 武邦彦
13,14,4,5,エイシンウルフオー,牡3,56,吉田稔,1:56.5,1.1/2,175.9,12,480(0),[西] 鮫島一歩
