,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,シャインモーメント,牡5,57,ルメール,1:47.2,,15.1,4.0,486(-12),[西] 飯田雄三
1,2,5,6,エオリアンハープ,牝4,54,田中勝春,1:47.2,クビ,4.6,3.0,440(+6),[東] 宗像義忠
2,3,2,2,ロードアリエス,牡5,57,岩田康誠,1:47.3,1/2,2.0,1.0,512(+2),[西] 藤原英昭
3,4,7,10,シャイニーデザート,牡4,56,蛯名正義,1:47.6,1.3/4,42.6,8.0,526(0),[東] 尾形充弘
4,5,6,9,トーセンマーチ,牡6,57,江田照男,1:47.6,クビ,3.4,2.0,510(0),[東] 中島敏文
5,6,4,5,タイキジャガー,牡4,56,吉田隼人,1:47.7,1/2,36.7,7.0,474(0),[東] 伊藤圭三
6,7,1,1,マルラニビスティー,牝4,54,勝浦正樹,1:47.7,アタマ,36.3,6.0,436(-4),[東] 伊藤大士
7,8,8,12,ホウショウループ,牝6,55,柴田善臣,1:47.9,1.1/4,96.9,9.0,498(-8),[東] 上原博之
8,9,7,11,ミヤビベガ,牡5,57,四位洋文,1:47.9,クビ,18.5,5.0,458(0),[東] 戸田博文
9,10,4,4,ストロングラリー,牡6,57,北村宏司,1:48.1,1.1/2,186.9,11.0,490(-4),[東] 宗像義忠
10,11,8,13,マイスターキング,牡7,57,吉田豊,1:48.3,3/4,302.5,12.0,514(+2),[東] 高橋裕
11,12,6,8,フラワータキシード,牡6,57,木幡初広,1:49.2,5,153.2,10.0,468(-8),[東] 本間忍
12,取,5,7,アサクサゼットキ,牡7,57,菊沢隆徳,,,---,,計不,[東] 河野通文
