,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,ヒカリオーソ,牡7,56,林謙佑,1:28.7,,7.4,4,468(+7),[地] 別府真司
1,2,3,3,ダノンロイヤル,牡8,56,畑中信司,1:28.9,3/4,3.2,1,534(+1),[地] 別府真司
2,3,1,1,ジャッキー,牡9,56,佐原秀泰,1:29.0,1/2,174.0,11,492(+2),[地] 那俄性哲
3,4,8,11,ロイズピーク,牡4,56,多田羅誠,1:29.1,クビ,4.1,2,484(0),[地] 宮路洋一
4,5,5,5,アメージングラン,牡6,56,宮川実,1:29.3,1,10.0,6,520(+3),[地] 打越勇児
5,6,6,6,レベルスリー,牡8,56,上田将司,1:29.4,1/2,4.4,3,467(+11),[地] 宮川真衣
6,7,6,7,アヴァンセ,セ7,56,永森大智,1:29.8,2,10.0,5,466(-2),[地] 雑賀正光
7,8,7,9,ゴールデンブレイヴ,牡10,56,西森将司,1:29.8,ハナ,103.2,10,490(+1),[地] 別府真司
8,9,8,10,ダノンジャスティス,セ7,55,長尾翼玖,1:30.0,1,16.8,8,489(+2),[地] 別府真司
9,10,4,4,ペイシャワキア,牡4,56,岡遼太郎,1:30.0,アタマ,16.7,7,454(+3),[地] 中西達也
10,11,2,2,ハルノインパクト,牡5,56,郷間勇太,1:31.9,9,80.8,9,490(+2),[地] 宮路洋一
