,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,6,エンシェントヒル,牝5,54,福永祐一,1:52.1,,6.5,4,496(+6),[西] 松元茂樹
1,2,4,7,ヒシアトラス,牡6,59,藤田伸二,1:52.1,クビ,4.5,2,546(-2),[東] 中野隆良
2,3,5,8,クワイエットデイ,牡6,55,幸英明,1:52.5,2.1/2,9.5,6,484(-4),[西] 松元省一
3,4,6,10,オーガストバイオ,牡5,55,岩田康誠,1:52.5,クビ,4.4,1,510(+2),[西] 領家政蔵
4,5,2,2,プライドキム,牡4,55,本田優,1:52.6,1/2,53.2,12,486(+6),[西] 池添兼雄
5,6,3,5,ハードクリスタル,牡6,57,渡辺薫彦,1:52.9,1.3/4,5.4,3,484(-4),[西] 作田誠二
6,7,8,14,ベラージオ,牡7,56,池添謙一,1:52.9,クビ,7.2,5,500(0),[東] 高市圭二
7,8,5,9,アルファフォーレス,牡6,54,川原正一,1:53.0,1/2,21.5,8,516(+6),[西] 森秀行
8,9,7,13,タイギャラント,牡9,53,佐藤哲三,1:53.2,1.1/4,181.6,14,520(0),[西] 藤沢則雄
9,10,2,3,シロキタゴッドラン,牡7,55,和田竜二,1:53.3,1/2,25.7,9,482(0),[西] 中尾秀正
10,11,7,12,テンケイ,牡8,50,畑端省吾,1:53.4,1/2,196.1,15,488(-6),[東] 本郷一彦
11,12,3,4,ハギノベルテンポ,牡6,56,安部幸夫,1:53.5,クビ,44.2,11,472(-16),[東] 和田正道
12,13,1,1,エーピーフラッシュ,牡6,54,古川吉洋,1:53.5,クビ,42.4,10,482(-2),[西] 武田博
13,14,8,15,バアゼルキング,牡7,52,鮫島良太,1:53.8,2,82.5,13,512(+8),[西] 北出成人
14,15,6,11,エイシンハンプトン,牡6,56,小林徹弥,1:54.4,3.1/2,19.3,7,522(-10),[西] 藤原英昭
