,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,ブローザウインド,牡5,56,真島大輔,1:12.0,,1.6,1,522(+2),[地] 中村護
1,2,6,10,サダムクリスタル,牡7,56,張田京,1:12.1,3/4,16.3,6,487(-3),[地] 大山一男
2,3,1,1,マルハチクラスター,牡4,56,内田博幸,1:12.4,1.1/2,3.7,2,516(+1),[地] 佐々木清
3,4,5,7,アンコーラ,牡5,56,山田信大,1:12.7,1.1/2,10.1,3,494(+1),[地] 阪本一栄
4,5,2,2,グリンセレブ,牝5,54,今野忠成,1:12.7,ハナ,35.9,9,485(-2),[地] 佐藤賢二
5,6,4,5,ショーターザトッシ,牡4,54,安藤光彰,1:12.9,3/4,12.1,4,435(+1),[地] 月岡健二
6,7,3,4,アサティスジョオー,牝4,52,的場文男,1:13.0,1/2,14.9,5,468(+4),[地] 庄子連兵
7,8,4,6,ハローシャンハイ,牡7,56,嶋村彰直,1:13.2,1.1/2,119.0,11,515(-1),[地] 竹山隆
8,9,3,3,リンカーンスター,牡6,56,石崎隆之,1:13.3,3/4,20.5,7,505(-2),[地] 久保田信
9,10,8,13,セイントグリーン,牡7,54,的場直之,1:13.4,クビ,181.5,14,485(0),[地] 中村健二
10,11,7,12,カンモンカイキョウ,牡4,54,坂井英光,1:13.9,2.1/2,32.4,8,456(-4),[地] 宮本康
11,12,6,9,サクラカチドキ,セ8,56,石崎駿,1:14.5,3,147.1,12,470(-3),[地] 宮下貴明
12,13,8,14,スオウサイレンサー,牡5,54,鈴木啓之,1:14.8,1.1/2,101.3,10,467(-4),[地] 庄子連兵
13,14,5,8,カネトシサンセール,牡6,51,本田正重,1:16.0,6,147.1,12,473(+3),[地] 渋谷信博
