,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,7,クレイアートビュン,牡4,56,張田京,1:28.8,,1.6,1,452(-5),[地] 小久保智
1,2,8,10,パルパディア,牡4,56,町田直希,1:29.5,4,9.2,4,448(-3),[地] 秋山重美
2,3,5,5,ミスエムカーベー,牝6,52,山口達弥,1:29.5,クビ,10.0,5,504(-2),[地] 柿本政義
3,4,1,1,ユウコウエース,牝6,54,藤江渉,1:29.5,アタマ,5.0,2,505(+1),[地] 足立勝久
4,5,8,9,ラッキーウェイ,牡4,56,御神本訓,1:29.8,1.1/2,56.2,10,515(+3),[東] 柄崎孝
5,6,3,3,アルファジュリア,牝5,54,武士沢友,1:30.0,1.1/2,45.4,8,424(-4),[東] 西塚安夫
6,7,6,6,ディレットーレ,牡5,56,繁田健一,1:30.2,1.1/2,16.4,6,509(+25),[東] 小桧山悟
7,8,7,8,ダイシンツウィギー,牝7,54,森下博,1:30.4,1,48.0,9,463(-5),[東] 南田美知
8,9,2,2,トミケンルビー,牝4,54,水野貴史,1:30.4,クビ,7.1,3,433(+15),[東] 和田正道
9,10,4,4,オーデンセ,セ4,56,勝浦正樹,1:30.7,1.1/2,39.1,7,455(-1),[東] 沢峰次
