,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,12,エコルプレイス,牡4,55,武幸四郎,1:22.7,,23.4,10,544(0),[西] 松田国英
1,2,5,9,ニホンピロサート,牡6,59,小牧太,1:22.9,1.1/2,5.4,3,516(-2),[西] 目野哲也
2,3,2,2,ラントゥザフリーズ,牡4,55,柴田善臣,1:23.0,1/2,13.0,6,492(-6),[西] 山内研二
3,4,5,8,ネイチャーヒーラー,牡6,55,四位洋文,1:23.1,1/2,18.3,7,490(0),[西] 安田隆行
4,5,7,13,ツルマルファイター,牡5,55,角田晃一,1:23.4,1.3/4,4.8,2,480(-4),[西] 橋口弘次
5,6,3,5,トシザボス,牡6,56,中舘英二,1:23.4,アタマ,65.9,12,504(-2),[西] 鮫島一歩
6,7,2,3,トウショウトリガー,牡7,55,横山典弘,1:23.6,1.1/2,85.2,14,490(+2),[東] 奥平真治
7,8,8,14,ブルーコンコルド,牡4,57,蛯名正義,1:23.7,クビ,8.4,5,474(-10),[西] 服部利之
8,9,1,1,シャドウスケイプ,牡5,56,江田照男,1:23.9,1.1/2,6.9,4,446(0),[西] 森秀行
9,10,4,7,ストロングブラッド,牡5,58,北村宏司,1:23.9,アタマ,4.2,1,486(-7),[東] 増沢末夫
10,11,8,15,プリンシパルリバー,牡5,55,岡部幸雄,1:24.0,3/4,19.2,8,436(-10),[西] 藤岡健一
11,12,3,4,ベレノス,牡4,55,Ｍデムー,1:24.1,クビ,19.9,9,464(-4),[西] 大久保龍
12,13,6,10,ラモンターニャ,牡6,55,藤田伸二,1:24.6,3,121.1,15,470(0),[東] 清水利章
13,14,4,6,ロングカイソウ,牝7,54,小池隆生,1:24.9,1.3/4,24.6,11,494(0),[西] 大根田裕
14,15,6,11,トウショウリープ,牡7,55,吉田豊,1:26.5,10,66.4,13,474(-8),[東] 大久保洋
