,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,13,サクラシャイニー,牡9,57,赤岡修次,1:40.6,,27.2,7,471(-2),[地] 田中守
1,2,6,9,グランプリブラッド,牡6,57,服部茂史,1:40.6,ハナ,1.9,1,455(-3),[地] 田中淳司
2,3,7,10,ケイアイレオーネ,牡5,58,的場文男,1:41.6,5,2.5,2,584(+8),[地] 佐宗応和
3,4,1,1,ミラーコロ,牡7,57,森泰斗,1:41.8,1,22.6,6,494(-7),[地] 八木仁
4,5,2,2,インサイドザパーク,牡5,57,左海誠二,1:42.0,1,55.7,9,467(+18),[地] 林正人
5,6,4,4,カネトシディオス,牡8,57,増田充宏,1:42.0,ハナ,171.7,10,453(+9),[地] 佐々木仁
6,7,3,3,バトードール,牡8,58,今野忠成,1:42.0,クビ,20.3,5,532(0),[地] 川島正一
7,8,7,11,ガンマーバースト,牡8,57,本田正重,1:42.1,1/2,14.1,4,486(+4),[地] 出川克己
8,9,4,5,ニシノファイター,牡6,56,松井伸也,1:42.5,2,13.7,3,508(+5),[地] 堂山芳則
9,10,5,7,トーセンジャガー,牡7,57,酒井忍,1:42.7,1,35.9,8,483(-1),[地] 小久保智
10,11,8,12,タイセイローマン,牡6,56,張田昂,1:42.9,3/4,254.7,11,500(+7),[地] 別府真司
11,12,5,6,エアラフォン,牡8,57,小林拓未,1:45.9,大,307.0,13,489(-1),[地] 香取和孝
12,13,6,8,オメガホームラン,セ6,55,川島正太,1:46.9,5,287.9,12,464(+2),[地] 佐藤裕太
