,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,スパイナルコード,牡4,55,西川敏弘,1:32.0,,3.8,3.0,465(0),[地] 大関吉明
1,2,8,10,オリジナルステップ,牡8,55,宮川実,1:32.4,2,3.0,2.0,442(+3),[地] 打越初男
2,3,7,8,ルタンティール,牡7,55,赤岡修次,1:33.3,4,2.7,1.0,467(+3),[地] 田中譲二
3,4,7,9,エイシンハルピン,セ7,55,目迫大輔,1:33.7,2,26.6,8.0,465(+4),[地] 田中守
4,5,6,6,マルタカフィンガー,牝4,54,中西達也,1:34.0,1.1/2,14.4,5.0,480(+7),[地] 炭田健二
5,6,4,4,フェアリーソング,牡4,55,宮川浩一,1:34.5,2.1/2,31.0,9.0,418(+2),[地] 大関吉明
6,7,6,7,リーディングアロー,牡9,53,石本純也,1:35.3,4,17.0,7.0,486(0),[地] 平和人
7,8,2,2,アンセスター,牡5,55,西山裕貴,1:36.6,6,8.5,4.0,491(-2),[地] 松木啓助
8,9,5,5,カクショウ,牡4,54,永森大智,1:36.7,1/2,15.5,6.0,485(+2),[地] 田中譲二
9,10,3,3,ハヤテ,牡4,52,浜田達也,1:41.4,大,186.0,10.0,522(+19),[地] 雑賀正光
10,取,1,1,ギブリー,牡8,52,森井美香,,,---,,計不,[地] 大関吉明
