,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ミラクルレジェンド,牝3,52,国分恭介,1:54.9,,2.2,1.0,432(+4),[西] 藤原英昭
1,2,6,12,ヤマニンビサージュ,牝3,51,高倉稜,1:55.7,5,4.0,2.0,438(+4),[西] 中村均
2,3,7,14,キュルミナン,牝3,54,川島信二,1:55.8,3/4,10.5,4.0,458(0),[西] 矢作芳人
3,4,8,15,ピュアストーン,牝3,54,北村友一,1:56.1,1.3/4,19.2,6.0,478(-4),[西] 崎山博樹
4,5,5,10,リエートフィーネ,牝3,52,松山弘平,1:56.5,2.1/2,12.3,5.0,436(+14),[西] 石坂正
5,6,2,3,スマートシルエット,牝3,54,川田将雅,1:56.7,1.1/2,38.4,9.0,462(-8),[西] 大久保龍
6,7,1,2,ラブソーファイン,牝3,54,武幸四郎,1:56.8,3/4,50.1,10.0,424(0),[西] 増本豊
7,8,6,11,コーリンブラッサム,牝3,54,熊沢重文,1:56.8,ハナ,66.8,14.0,450(+16),[西] 池添兼雄
8,9,8,16,ナムラアメイズ,牝3,54,小坂忠士,1:56.9,クビ,330.8,15.0,446(+2),[西] 野村彰彦
9,10,4,7,フリークジェンヌ,牝3,54,幸英明,1:57.6,4,52.4,12.0,434(+8),[西] 岡田稲男
10,11,3,5,スパートル,牝3,54,佐藤哲三,1:57.8,3/4,51.0,11.0,454(0),[西] 田所秀孝
11,12,3,6,ピサノアウローラ,牝3,54,石橋守,1:57.9,1/2,30.4,7.0,456(-6),[西] 沖芳夫
12,13,5,9,タキオンコウショウ,牝3,54,上村洋行,1:58.1,1.1/4,7.7,3.0,460(+2),[西] 西浦勝一
13,14,7,13,ローズクイーン,牝3,51,川須栄彦,1:58.3,1.1/2,37.1,8.0,490(0),[西] 服部利之
14,15,4,8,モンディアーレ,牝3,54,川原正一,1:58.5,1,60.1,13.0,424(+12),[西] 大根田裕
15,取,1,1,ニシノグラビア,牝3,54,渡辺薫彦,,,---,,計不,[西] 梅田智之
