,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,フェルヴィド,牡4,56,柴田勇真,1:51.6,,6.5,2,496(-3),[地] 金田一昌
1,2,1,1,キョウワスピネル,牡5,56,吉原寛人,1:51.9,1.1/2,6.7,3,513(-3),[地] 加藤和義
2,3,4,4,グランジャー,セ7,56,平瀬城久,1:51.9,クビ,8.3,4,524(-2),[地] 黒木豊
3,4,2,2,バリオラージュ,牡6,54,魚住謙心,1:52.9,5,47.3,7,478(-1),[地] 松野勝己
4,5,8,10,ケンデスティニー,牡5,56,田知弘久,1:53.0,1/2,18.3,6,498(-3),[地] 金田一昌
5,6,7,7,マインシャッツ,牡7,56,中島龍也,1:53.2,1,1.5,1,525(+8),[地] 金田一昌
6,7,6,6,マイネルリボーン,牡10,56,藤田弘治,1:53.3,1/2,116.6,10,479(+5),[地] 高橋俊之
7,8,5,5,シップーコウライ,牡8,56,青柳正義,1:53.3,アタマ,99.5,9,495(+16),[地] 鈴木正也
8,9,8,9,ミラクルフーガ,牝4,54,米倉知,1:53.3,アタマ,63.2,8,466(+2),[地] 金田一昌
9,10,7,8,デルマシャンティ,牡4,56,栗原大河,1:53.7,2,12.3,5,531(-4),[地] 金田一昌
