,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,9,マースインディ,牡3,57,笹川翼,1:49.8,,3.0,1,468(-2),[地] 阪本一栄
1,2,5,7,ウルフオブウォー,牡3,56,坂井英光,1:49.9,3/4,11.7,6,501(-6),[地] 納谷和玖
2,3,6,8,アツミパワー,牡3,56,中野省吾,1:49.9,アタマ,36.7,10,517(+3),[地] 三坂盛雄
3,4,8,12,サンニコーラ,牡3,56,矢野貴之,1:49.9,アタマ,7.6,4,464(0),[地] 藤田輝信
4,5,5,6,フレアリングダイヤ,牡3,56,真島大輔,1:50.0,クビ,17.5,7,476(-12),[地] 市村誠
5,6,4,5,ビューティスパイン,牡3,56,瀧川寿希,1:50.5,2.1/2,20.8,8,519(-9),[地] 三坂盛雄
6,7,7,11,グラビット,牡3,56,今野忠成,1:50.8,1.1/2,4.2,2,476(+4),[地] 荒山勝徳
7,8,4,4,ムサシフィールド,牡3,56,和田譲治,1:51.1,1.3/4,72.2,12,508(0),[地] 栗田泰昌
8,9,1,1,キングオブポップ,牡3,56,本田正重,1:53.6,大,6.0,3,454(-4),[地] 村上頼章
9,10,7,10,エスプリブルース,牡3,56,吉原寛人,1:54.3,3.1/2,9.6,5,478(-16),[地] 沢佳宏
10,11,2,2,キャスタウェイ,牡3,56,町田直希,1:54.6,1.1/2,190.3,13,492(+1),[地] 福永敏
11,12,8,13,フウジン,牡3,56,石崎駿,1:54.7,クビ,34.7,9,461(0),[地] 嶋田幸晴
12,13,3,3,ツルマルパラダイス,牡3,56,的場文男,1:55.4,3.1/2,46.2,11,476(-2),[地] 市村誠
