,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,マイネルボウノット,牡5,56,後藤浩輝,2:09.1,,---,1,519(-5),[東] 萩原清
1,2,7,8,ドンクール,牡4,58,福永祐一,2:09.8,4,---,3,494(-8),[西] 梅内忍
2,3,6,6,オンユアマーク,牡8,56,安東章,2:10.7,5,---,5,514(-9),[地] 真島元徳
3,4,4,4,ノボトゥルー,牡10,59,安藤勝己,2:11.1,2,---,4,463(-3),[西] 森秀行
4,5,1,1,メイショウカイドウ,牡7,57,武豊,2:11.4,1.1/2,---,2,527(+1),[西] 坂口正大
5,6,2,2,タイムトゥチェンジ,牡8,56,尾島徹,2:12.4,5,---,9,476(-15),[地] 加藤幸保
6,7,5,5,タイキシリウス,セ10,56,真島正徳,2:12.6,1,---,10,501(-1),[地] 山田義人
7,8,7,9,ミツアキサイレンス,牡9,58,東川公則,2:12.9,1.1/2,---,6,486(-10),[地] 粟津豊彦
8,9,3,3,ブルーオオマサ,牡8,56,北村欣也,2:14.5,8,---,7,489(-4),[地] 山田勇
9,10,8,11,クラシカルマウント,牡11,56,吉田隆二,2:17.8,大,---,8,495(+3),[地] 宇都宮徳
10,除,6,7,バンブーボカ,牡6,56,五十嵐冬,,,---,0,計不,[地] 林和弘
