,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,14,トニーディアマンテ,牡3,54,菊沢隆徳,1:49.8,,11.3,4,492(-2),[東] 二ノ宮敬
1,2,1,1,ハリケーンルドルフ,牡4,57,小野次郎,1:49.8,ハナ,24.4,8,444(-2),[東] 柴田政人
2,3,8,13,マイダイナマイト,牝5,55,勝浦正樹,1:49.8,クビ,23.3,7,460(-2),[東] 藤原辰雄
3,4,7,12,ミスキャスト,牡4,57,松永幹夫,1:49.9,クビ,3.7,2,494(-12),[西] 加藤敬二
4,5,5,7,ダイアナショー,牝3,52,武士沢友,1:49.9,クビ,17.2,5,428(+10),[東] 矢野照正
5,6,3,3,ニシキオーカン,牡6,56,中舘英二,1:50.0,クビ,3.9,3,488(-2),[東] 稗田研二
6,7,6,9,ネームヴァリュー,牝4,56,藤田伸二,1:50.1,1/2,3.2,1,476(+12),[西] 山内研二
7,8,3,4,サクラデインヒル,セ5,57,松田大作,1:50.1,クビ,24.7,9,482(+14),[東] 小島太
8,9,4,5,ディープカレント,牡4,57,古川吉洋,1:50.3,1,20.6,6,458(-2),[西] 松田博資
9,10,6,10,ニシノアラウンド,牡5,57,小林慎一,1:50.5,1.1/4,118.8,14,498(+8),[東] 小桧山悟
10,11,2,2,ホッカイローツェ,牡7,56,四位洋文,1:50.5,アタマ,32.5,11,452(-6),[東] 田中清隆
11,12,5,8,ウインラルス,牡6,56,岡部幸雄,1:50.6,3/4,40.0,12,502(+16),[東] 藤沢和雄
12,13,7,11,サクラエクセレント,牡3,54,千田輝彦,1:51.0,2.1/2,32.0,10,460(-2),[東] 小島太
13,14,4,6,ショーファイト,牡8,56,鈴来直人,1:52.0,6,102.1,13,464(-4),[東] 戸田博文
