,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,イダペガサス,牡6,57,服部茂史,1:12.6,,3.4,2,504(-2),[地] 田中淳司
1,2,2,2,ジャスパーシャイン,牡4,57,阿部龍,1:12.8,1,4.8,3,506(-4),[地] 佐久間雅
2,3,8,10,ソルサリエンテ,牡7,57,宮崎光行,1:12.9,1/2,15.1,6,514(-2),[地] 松本隆宏
3,4,3,3,メイショウアイアン,牡11,57,落合玄太,1:13.1,1,8.9,4,506(-2),[地] 田中淳司
4,5,6,7,スティールペガサス,牡4,57,桑村真明,1:13.2,1/2,2.6,1,496(-4),[地] 角川秀樹
5,6,7,9,フォルトゥーレ,セ5,57,岩橋勇二,1:13.3,クビ,143.4,10,406(0),[地] 桧森邦夫
6,7,8,11,フリーホースカップ,牝4,53,小野楓馬,1:13.4,1/2,16.3,7,448(+4),[地] 桧森邦夫
7,8,4,4,マナホクレレ,牡4,56,阪野学,1:13.7,1.1/2,81.6,8,476(+4),[地] 桧森邦夫
8,9,1,1,ニシノライリー,牝5,54,黒澤愛斗,1:14.8,5,162.5,11,500(-2),[地] 柳澤好美
9,10,7,8,ツウカイウイング,牡6,57,五十嵐冬,1:14.8,クビ,103.9,9,470(-10),[地] 林和弘
10,中,5,5,ニットウスバル,牡9,58,松井伸也,,,9.4,5,524(-2),[地] 佐久間雅
