,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,オールラウンド,牡8,56,大澤誠志,1:33.0,,23.1,11,500(0),[地] 別府真司
1,2,8,12,シゲルヤマト,牡8,56,郷間勇太,1:33.1,1/2,7.3,2,449(-2),[地] 宮路洋一
2,3,7,10,キョウカスイゲツ,牝5,53,別府真衣,1:33.3,1,21.7,10,444(+6),[地] 田中譲二
3,4,5,6,サニーリスペクト,牡6,56,石本純也,1:33.4,1/2,12.9,7,476(0),[地] 田中伸一
4,5,6,8,リュウノビーナス,牝5,54,上田将司,1:33.5,1/2,9.6,5,425(-2),[地] 国澤輝幸
5,6,2,2,サミダレ,牝6,54,西川敏弘,1:33.6,1/2,10.1,6,436(+1),[地] 大関吉明
6,7,1,1,パールアッシュ,牝5,54,永森大智,1:33.6,アタマ,7.9,3,432(+7),[地] 大関吉明
7,8,8,11,グリッターパール,牝8,53,塚本雄大,1:33.7,1/2,2.6,1,427(-5),[地] 国澤輝幸
8,9,6,7,タルトフリュイ,牝5,54,林謙佑,1:34.8,5,17.5,8,449(-4),[地] 工藤真司
9,10,4,4,ホッコーマグニート,牡7,56,岡村卓弥,1:34.9,1/2,9.0,4,485(+2),[地] 宮川浩一
10,11,5,5,クーペオブジェミニ,牡5,56,嬉勝則,1:36.0,5,19.2,9,429(-3),[地] 別府真司
11,12,3,3,シャンデリアケーブ,牝6,54,山崎雅由,1:36.2,3/4,53.5,12,452(+3),[地] 宮路洋一
