,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,11,ヘヴントゥナイト,牡4,57,浜中俊,1:51.0,,2.6,1,478(0),[西] 杉山晴紀
1,2,5,9,アイアンテーラー,牝4,55,松山弘平,1:51.9,5,30.5,9,470(+6),[西] 飯田雄三
2,3,3,4,エルデュクラージュ,セ4,57,池添謙一,1:51.9,クビ,4.9,2,484(+6),[西] 池添学
3,4,2,3,ワンダーウマス,牡4,56,坂井瑠星,1:52.0,クビ,8.1,5,482(-2),[西] 高柳大輔
4,5,7,12,カレンカカ,牡4,57,藤岡佑介,1:52.0,クビ,6.9,4,504(+2),[西] 安田隆行
5,6,7,13,サンライズレーヴ,牡7,54,西村淳也,1:52.2,1,73.8,12,484(0),[西] 崎山博樹
6,7,2,2,プエルタデルソル,牡4,56,荻野極,1:52.6,2.1/2,20.8,7,466(+4),[西] 高橋康之
7,8,8,14,タイユール,牡6,57,鮫島克駿,1:52.7,3/4,6.0,3,504(+2),[西] 安田隆行
8,9,4,7,カレンマタドール,セ7,57,古川吉洋,1:53.0,2,56.9,10,500(+6),[西] 安田翔伍
9,10,6,10,マルヨシャバーリー,牡4,57,国分恭介,1:53.1,1/2,19.9,6,480(+8),[西] 牧田和弥
10,11,4,6,スズカマサル,牡5,57,岩崎翼,1:53.1,アタマ,25.4,8,448(+6),[西] 橋田満
11,12,8,15,ロバストミノル,牡5,57,四位洋文,1:53.2,1/2,177.8,15,496(+4),[西] 本田優
12,13,3,5,ヒダロマン,牝5,55,酒井学,1:53.5,1.1/2,57.6,11,498(0),[西] 松永昌博
13,14,5,8,スケロク,牡6,54,三津谷隼,1:54.0,3,168.9,14,496(-2),[東] 松山将樹
14,15,1,1,トゥールエッフェル,牝5,55,国分優作,1:56.4,大,80.1,13,540(0),[西] 加用正
