,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,コバルトウィング,セ5,55,本田正重,2:51.7,,4.1,2.0,510(-1),[地] 藤田輝信
1,2,1,1,コスモポポラリタ,牝3,53,和田譲治,2:51.7,クビ,26.1,7.0,504(+9),[地] 宗形竹見
2,3,2,2,ウラノメトリア,セ6,55,矢野貴之,2:52.0,1.3/4,1.9,1.0,502(+8),[地] 渡辺和雄
3,4,7,7,サトノディード,セ7,55,藤本現暉,2:52.1,3/4,9.7,4.0,492(-3),[地] 蛯名雄太
4,5,6,6,トーセンブル,牡7,57,岡村健司,2:52.3,1,35.2,8.0,452(-4),[地] 山中尊徳
5,6,8,9,ブラヴール,牡5,57,石崎駿,2:52.4,1/2,5.4,3.0,515(+11),[地] 佐藤裕太
6,7,8,10,サトノプライム,牡8,57,笹川翼,2:52.5,クビ,17.1,6.0,507(+1),[地] 川島正一
7,8,5,5,ジョエル,牡4,57,真島大輔,2:53.2,3.1/2,13.8,5.0,532(+4),[地] 張田京
8,9,3,3,クロスケ,牡7,56,仲原大生,2:55.5,大,161.8,9.0,477(+1),[地] 柏木一夫
9,取,4,4,トーセンエルドラド,牡3,53,御神本訓,,,---,,計不,[地] 橋本和馬
