,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,トーセンコックス,牡3,56,柴山雄一,1:56.5,,19.4,5,490(+6),[東] 栗田博憲
1,2,5,9,トウショウフォース,牡3,56,中舘英二,1:56.5,クビ,7.8,3,532(-4),[東] 奥平雅士
2,3,3,5,モリトパラダイス,牡3,56,吉田豊,1:56.6,クビ,11.4,4,470(+4),[東] 阿部新生
3,4,6,10,シルクメルヴェイユ,牡3,56,田中剛,1:56.7,1/2,30.2,9,510(+6),[東] 星野忍
4,5,7,12,アイディリック,牡3,56,内田博幸,1:56.7,ハナ,3.1,2,452(0),[東] 清水利章
5,6,8,15,リアルパラダイス,牡3,56,武士沢友,1:57.2,3,33.8,10,486(+2),[東] 境征勝
6,7,8,14,クリノラブタイプ,牡3,55,田中博康,1:57.5,2,216.8,12,472(0),[東] 高橋義博
7,8,4,6,スギノバンディエラ,牡3,56,福永祐一,1:57.6,クビ,25.7,7,458(+4),[東] 鈴木康弘
8,9,2,2,スーパーパワー,牡3,56,田中勝春,1:58.0,2.1/2,2.2,1,516(-6),[東] 河野通文
9,10,3,4,ヤギリスパイダー,牡3,53,千葉直人,1:58.2,1.1/4,228.2,13,530(0),[東] 高橋義博
10,11,4,7,ジュールヴィアン,セ3,56,鷹野宏史,1:58.6,2.1/2,26.2,8,494(0),[東] 二ノ宮敬
11,12,5,8,ラストビーコン,牡3,53,黛弘人,1:58.8,1.1/2,338.6,15,454(+4),[東] 鈴木勝美
12,13,1,1,オルタネートワン,牡3,56,木幡初広,1:58.8,クビ,142.8,11,492(+12),[東] 小笠倫弘
13,14,6,11,トウショウスケール,牡3,56,石橋脩,1:58.9,クビ,256.0,14,556(-10),[東] 柴田政人
14,15,7,13,バッカナール,牡3,56,後藤浩輝,2:00.3,9,21.2,6,514(0),[東] 杉浦宏昭
