,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,エンリル,牡4,57,桑村真明,1:53.9,,2.0,1.0,522(+16),[地] 角川秀樹
1,2,7,10,ゼンノジャスタ,牡6,57,落合玄太,1:54.3,2,6.0,3.0,494(+22),[地] 田中淳司
2,3,2,2,ドテライヤツ,牡6,57,阿部龍,1:54.9,3,3.9,2.0,486(+4),[地] 角川秀樹
3,4,5,5,グリントビート,牡6,57,服部茂史,1:56.0,5,9.8,5.0,488(-4),[地] 川島洋人
4,5,1,1,ヤークトボマー,牡7,57,石川倭,1:56.1,1/2,59.9,8.0,496(+8),[地] 小国博行
5,6,5,6,バンカブルスター,セ7,57,亀井洋司,1:56.5,2,74.6,9.0,504(+4),[地] 黒川智貴
6,7,8,11,リンノレジェンド,牡7,57,井上俊彦,1:57.2,3,21.5,6.0,532(+20),[地] 角川秀樹
7,8,6,7,ハセノパイロ,牡8,57,松井伸也,1:57.8,3,86.3,10.0,550(+16),[地] 桧森邦夫
8,9,8,12,ウタマロ,牡6,57,小野楓馬,1:59.2,7,8.0,4.0,516(+6),[地] 堂山芳則
9,10,4,4,ワークアンドラブ,牡8,57,岩橋勇二,2:00.7,7,152.1,11.0,482(+20),[地] 田中淳司
10,取,3,3,ビルジキール,牡7,57,黒澤愛斗,,,---,,計不,[地] 石本孝博
11,中,6,8,ウワサノシブコ,牝5,55,福原杏,,,38.3,7.0,454(+6),[地] 佐久間雅
