,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ユッコ,牝5,56,高松亮,1:52.5,,2.3,1.0,494(-4),[地] 佐藤雅彦
1,2,4,4,コスモジョイジョイ,牡5,56,大坪慎,1:52.7,1,2.5,2.0,478(-8),[地] 吉田司
2,3,3,3,ヒロノプリンス,牡7,56,山本聡哉,1:53.7,6,10.2,5.0,469(-6),[地] 桜田康二
3,4,2,2,アドマイヤイバマ,牡7,56,斉藤雄一,1:54.5,5,21.3,6.0,472(-5),[地] 小西重征
4,5,7,8,リトルキング,牡6,56,高橋悠里,1:55.2,4,50.3,7.0,437(0),[地] 新田守
5,6,8,9,ハイパーチャージ,セ7,56,坂口裕一,1:55.5,1.1/2,8.0,4.0,490(+2),[地] 新田守
6,7,7,7,コミュニティ,牡7,56,山本政聡,1:55.7,1,7.4,3.0,507(+4),[地] 桜田康二
7,8,8,10,アドマイヤキンカク,牡7,56,関本淳,1:56.0,1.3/4,95.9,8.0,440(-2),[地] 小西重征
8,9,5,5,ブレークビーツ,セ7,56,南郷家全,1:57.1,7,107.2,9.0,447(-6),[地] 城地俊光
9,取,1,1,サンエイホープ,牡4,56,菅原辰徳,,,---,,計不,[地] 瀬戸幸一
