,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,タイセイブラスト,牡9,56,高松亮,1:42.7,,3.9,2,542(+1),[地] 佐藤雅彦
1,2,5,5,マルケイマーヴェル,牝5,54,坂口裕一,1:43.1,2.1/2,15.6,7,492(+9),[地] 石川栄
2,3,8,12,リョウランヒーロー,牡8,56,阿部英俊,1:43.3,3/4,3.1,1,488(+2),[地] 石川栄
3,4,5,6,ダイワダグラス,セ6,56,関本淳,1:43.9,4,24.7,8,504(+19),[地] 小林俊彦
4,5,1,1,ファイントリック,牝4,54,菅原辰徳,1:44.2,1.1/2,9.6,5,434(+8),[地] 佐藤祐司
5,6,7,9,ナイトオブナイツ,牡9,56,木村暁,1:44.7,3,61.3,10,465(+5),[地] 三野宮通
6,7,7,10,アドマイヤホルン,牝8,54,山本政聡,1:44.7,アタマ,8.6,4,408(+10),[地] 小西重征
7,8,8,11,マイネルフラップ,牡6,56,村上忍,1:45.0,1.3/4,10.1,6,502(+3),[地] 板垣吉則
8,9,6,7,バラックパリンカ,セ6,56,南郷家全,1:45.0,アタマ,78.3,11,427(-6),[地] 櫻田浩樹
9,10,4,4,セシール,牝5,54,塚本涼人,1:47.1,大,189.4,12,465(-3),[地] 三野宮通
10,11,3,3,ナムラドノヴァン,牡7,56,大坪慎,1:47.2,1/2,50.8,9,482(-22),[地] 平澤芳三
11,12,6,8,パンプキンズ,牡6,56,岩本怜,1:47.7,3,5.0,3,481(-2),[地] 伊藤和忍
