,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,ゼンノロブロイ,牡4,57,ペリエ,2:24.2,,2.7,1,502(+4),[東] 藤沢和雄
1,2,5,10,コスモバルク,牡3,55,ルメール,2:24.7,3,6.2,2,492(+6),[地] 田部和則
2,3,4,7,デルタブルース,牡3,55,安藤勝己,2:24.8,クビ,13.4,7,512(-14),[西] 角居勝彦
3,4,1,1,ポリシーメイカー,牡4,57,パスキエ,2:24.8,アタマ,82.2,14,454(0),[外] ルルーシ
4,5,2,4,ナリタセンチュリー,牡5,57,柴田善臣,2:24.9,1/2,11.1,4,460(-4),[西] 藤沢則雄
5,6,3,5,フェニックスリーチ,牡4,57,ドワイヤ,2:25.1,1.1/4,47.7,12,472(0),[外] ボールデ
6,7,1,2,リュヌドール,牝3,53,ジャルネ,2:25.2,1/2,22.9,10,478(0),[外] ギブソン
7,8,4,8,エルノヴァ,牝5,55,藤田伸二,2:25.3,3/4,74.7,13,468(+4),[東] 藤沢和雄
8,9,6,11,ヒシミラクル,牡5,57,角田晃一,2:25.6,2,25.0,11,454(0),[西] 佐山優
9,10,2,3,ハーツクライ,牡3,55,武豊,2:25.7,3/4,6.5,3,480(-12),[西] 橋口弘次
10,10,8,15,パワーズコート,牡4,57,スペンサ,2:25.7,同着,13.8,8,514(0),[外] オブライ
11,12,7,13,トーセンダンディ,牡6,57,江田照男,2:25.7,ハナ,156.8,16,520(0),[西] 森秀行
12,13,6,12,ハイアーゲーム,牡3,55,Ｍデムー,2:25.8,3/4,12.1,5,506(+10),[東] 大久保洋
13,14,3,6,マグナーテン,セ8,57,岡部幸雄,2:27.0,7,115.4,15,508(+8),[東] 藤沢和雄
14,15,8,16,ウォーサン,牡6,57,ファロン,2:27.5,3,20.7,9,478(0),[外] ブリテン
15,16,7,14,ホオキパウェーブ,牡3,55,横山典弘,2:27.9,2.1/2,12.4,6,480(+2),[東] 二ノ宮敬
