,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,エーシンリューモン,牡5,55,赤岡修次,1:24.3,,2.6,2,482(-1),[地] 田中守
1,2,5,6,マサノエクスプレス,牡7,55,倉兼育康,1:25.2,4,3.9,3,453(+3),[地] 別府真司
2,3,8,12,ブルーラッド,牡9,55,宮川実,1:25.2,ハナ,2.2,1,479(+3),[地] 目迫大輔
3,4,6,8,シャンパンビーチ,牝4,50,松木大地,1:25.3,1/2,21.3,5,428(-2),[地] 雑賀正光
4,5,4,4,マレンゴクイーン,牝5,53,下村瑠衣,1:25.4,1/2,25.6,6,420(+8),[地] 那俄性哲
5,6,7,9,アイミーマイン,牝6,53,上田将司,1:26.1,3,140.5,7,456(-1),[地] 国沢輝幸
6,7,6,7,チャクラタイム,牝4,53,永森大智,1:26.2,1/2,13.9,4,476(-2),[地] 雑賀正光
7,8,1,1,アップカレント,牝4,53,西川敏弘,1:26.4,1,328.0,10,423(-1),[地] 大関吉明
8,9,2,2,エンジョーイアゲン,牡6,52,塚本弘隆,1:26.5,クビ,492.0,12,454(0),[地] 雑賀秀介
9,10,5,5,ヒトリューブン,牡9,56,西森将司,1:26.7,1,246.0,9,450(+1),[地] 宗石大
10,11,8,11,コスモアイオライト,牝4,54,石本純也,1:26.9,1,196.8,8,427(+5),[地] 田中伸一
11,12,7,10,マイスピリット,牝6,54,山頭信義,1:28.6,8,421.7,11,460(-5),[地] 雑賀秀介
