,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,クリアースプリング,牡3,54,渡辺薫彦,1:44.6,,17.1,6,488(+6),[西] 加用正
1,2,6,11,エスジーバーニング,牡7,57,角田晃一,1:45.0,2.1/2,3.5,2,474(-6),[西] 藤岡範士
2,3,3,4,メイショウスイセイ,牡4,57,飯田祐史,1:45.1,1/2,19.3,7,444(-4),[西] 飯田明弘
3,4,8,14,インターコウキ,牡4,57,牧田和弥,1:45.1,クビ,2.4,1,508(+12),[西] 福島勝
4,5,1,1,ユーロウインド,牡6,57,真島正徳,1:45.2,1/2,21.0,8,452(0),[西] 松田博資
5,6,2,2,ダンツプライズ,牡5,57,秋山真一,1:45.3,3/4,13.6,5,440(+10),[西] 石坂正
6,7,4,7,タマモドン,牡6,57,岩田康誠,1:45.5,1,25.4,9,540(-4),[西] 五十嵐忠
7,8,5,8,シーキャッスル,牡3,54,橋本美純,1:45.8,2,37.0,10,464(0),[西] 野村彰彦
8,9,6,10,タケイチショウリ,牡6,57,鮫島克也,1:45.9,クビ,98.2,13,440(-2),[西] 福島信晴
9,10,3,5,ビッグドン,牡3,54,小林慎一,1:46.1,1,99.2,14,416(-4),[西] 中尾謙太
10,11,7,13,ワキノカイザー,牡3,54,生野賢一,1:46.2,1/2,7.2,3,432(0),[西] 音無秀孝
11,12,7,12,ライトアップジーン,牡6,57,白浜雄造,1:46.2,クビ,106.5,15,470(+4),[西] 境直行
12,13,2,3,メイショウオサフネ,牡4,57,安田康彦,1:46.3,クビ,13.5,4,456(-4),[西] 安田伊佐
13,14,4,6,アグネスユンカース,牡6,57,武幸四郎,1:48.2,大,68.1,12,482(-8),[西] 瀬戸口勉
14,15,8,15,サンクールウイナー,牡7,57,池添謙一,1:48.2,ハナ,56.4,11,486(0),[西] 福島信晴
