,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,シャコーオープン,牡3,55,早田秀治,1:40.7,,---,4,483(+2),[地] 蛯名末五
1,2,6,9,カセギガシラ,牡3,56,的場文男,1:40.8,1/2,---,2,494(-1),[地] 大山一男
2,3,8,13,ベルモントソレイユ,牡3,57,内田博幸,1:41.2,2,---,1,510(+4),[地] 高橋三郎
3,4,8,12,ブラックドンカルロ,牡3,55,今野忠成,1:41.2,クビ,---,5,521(+8),[地] 鈴木敏一
4,5,7,10,エンジェルボーイ,牡3,54,森下博,1:41.6,2,---,13,466(+2),[地] 佐々木吉
5,6,1,1,ピープルズチャンプ,牡3,54,金子正彦,1:41.6,クビ,---,6,476(-4),[地] 山崎尋美
6,7,6,8,サンデーバニヤン,牡3,54,鷹見浩,1:41.6,ハナ,---,3,514(-4),[地] 岡部盛雄
7,8,3,3,ワンダータカオー,牡3,54,的場直之,1:41.8,1,---,9,455(-6),[地] 矢作和人
8,9,4,4,ハウンドフォンテン,牡3,54,山中尊徳,1:42.1,1.1/2,---,7,484(-1),[地] 山浦武
9,10,2,2,シャンハイタイトル,牡3,54,石崎隆之,1:42.2,3/4,---,10,446(+4),[地] 山藤統宏
10,11,4,5,チョウカイリュウ,牡3,54,沖野耕二,1:42.6,2,---,12,485(-2),[地] 庄子連兵
11,12,5,7,キョウエイワールド,牡3,54,戸崎圭太,1:42.8,3/4,---,11,445(-5),[地] 阪本一栄
12,13,5,6,ロベルトジョージ,牡3,54,張田京,1:44.3,8,---,8,474(-2),[地] 佐々木洋
