,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,ウィズディクタット,牡4,56,芹沢純一,1:09.7,,9.7,4,484(-10),[西] 矢作芳人
1,2,3,6,フェルロッサー,牡5,57,鈴来直人,1:09.7,クビ,35.7,12,474(-8),[東] 柴田政人
2,3,1,2,ノーブルストーン,牝4,53,赤木高太,1:09.9,1.1/4,54.5,14,442(-18),[西] 森秀行
3,4,7,15,ボムシェル,牝5,55,鮫島良太,1:09.9,ハナ,25.9,10,458(0),[西] 藤沢則雄
4,5,6,12,リネンアカシア,牝4,54,田辺裕信,1:09.9,クビ,49.2,13,456(-4),[東] 南田美知
5,6,2,4,ヤマニンエマイユ,牝5,55,中舘英二,1:10.0,クビ,3.1,1,454(0),[西] 浅見秀一
6,7,5,9,ワイルドイリーガル,牡4,56,松田大作,1:10.0,ハナ,13.2,6,508(+2),[西] 昆貢
7,8,1,1,ライモン,牡6,57,ペリエ,1:10.1,1/2,5.7,2,494(+16),[東] 堀宣行
8,9,8,17,ミラクルプリンセス,牝4,54,安藤光彰,1:10.1,クビ,74.9,15,420(-6),[東] 加藤和宏
9,10,7,14,セフティバーニング,牡5,57,藤岡康太,1:10.1,ハナ,91.1,16,468(0),[西] 藤岡健一
10,11,5,10,ロドリーバニヤン,牝5,55,丸田恭介,1:10.1,ハナ,126.6,18,436(-4),[東] 宗像義忠
11,12,2,3,ケイエスショーキ,牡4,56,上村洋行,1:10.1,ハナ,30.8,11,510(+4),[西] 高橋成忠
12,13,8,16,リキアイカザン,牡5,57,的場勇人,1:10.3,1.1/4,7.9,3,504(0),[東] 的場均
13,14,3,5,ジョーブリス,牝4,54,太宰啓介,1:10.3,アタマ,10.6,5,468(-4),[西] 小島貞博
14,15,8,18,ノーモアクライ,牝5,55,川島信二,1:10.6,1.3/4,15.6,7,486(-2),[西] 小崎憲
15,16,4,8,ウインクルウィナー,牝4,54,嘉藤貴行,1:10.8,1.1/4,98.9,17,466(0),[東] 田中清隆
16,17,7,13,ウレッコ,牝4,54,中村将之,1:11.3,3,17.4,8,426(-4),[西] 坪憲章
17,中,6,11,カシノマイケル,牡5,57,渡辺薫彦,,,18.3,9,472(+4),[西] 田所清広
