,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,ブレーヴキャンター,牡4,56,岡部誠,1:32.2,,1.3,1.0,526(-11),[地] 高橋俊之
1,2,7,8,ジェットリリー,牝4,54,横井将人,1:32.8,3,3.8,2.0,495(+4),[地] 錦見勇夫
2,3,8,10,マチカネヒカル,セ7,56,小山信行,1:33.4,3,36.6,6.0,442(-5),[地] 山本健二
3,4,7,7,オウゴンホーク,牝4,54,花本正三,1:33.9,2.1/2,31.9,5.0,443(-1),[地] 伊藤勝好
4,5,6,6,メイショウホバート,牡5,56,竹田吉秀,1:34.4,2.1/2,21.0,4.0,481(-1),[地] 瀬戸口悟
5,6,4,4,コーネルタテヤマ,牝4,54,倉地学,1:34.9,2.1/2,89.7,8.0,469(+2),[地] 山本健二
6,7,5,5,サンデーライン,牝4,53,持原大志,1:34.9,クビ,7.8,3.0,407(-1),[地] 安達良美
7,8,2,2,ツリービジュー,牝5,54,尾崎章生,1:35.0,3/4,82.2,7.0,401(-3),[地] 岩田幸一
8,9,3,3,マディスンスクエア,牝5,54,藤原良一,1:35.6,3,140.9,9.0,411(+1),[地] 成田明
9,除,1,1,キミノリサ,牝7,53,山本茜,,,---,,計不,[地] 桜井今朝
