,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,コスモイフリート,牡9,56,赤岡修次,1:23.8,,7.9,4,508(-3),[地] 工藤真司
1,2,8,12,ストロベリーボス,牡4,55,上田将司,1:24.0,1,5.6,2,471(+5),[地] 那俄性哲
2,3,5,6,メイショウフクジュ,牡5,55,西川敏弘,1:25.0,5,8.3,5,504(+5),[地] 宮路洋一
3,4,4,4,ビューティワンダー,牝6,53,西森将司,1:25.0,ハナ,21.0,7,474(-2),[地] 別府真司
4,5,2,2,クロクモ,セ7,56,永森大智,1:25.1,1/2,6.3,3,471(+1),[地] 雑賀正光
5,6,6,7,ロヴィーサ,牝6,52,別府真衣,1:25.5,2,161.1,11,466(-3),[地] 宮路洋一
6,7,6,8,エイシンルフィー,牡5,55,倉兼育康,1:25.6,1/2,9.5,6,507(-2),[地] 松木啓助
7,8,3,3,ペプチドキングモア,牡5,56,佐原秀泰,1:26.1,2.1/2,2.0,1,495(0),[地] 細川忠義
8,9,5,5,トウショウブリッツ,牡12,56,石本純也,1:26.4,1.1/2,125.0,9,476(+3),[地] 田中譲二
9,10,8,11,アンスメーヌ,牝5,50,塚本雄大,1:27.4,5,95.4,8,474(+6),[地] 宗石大
10,11,7,9,ハリマノワタリドリ,牡10,56,岡村卓弥,1:27.5,クビ,402.9,12,478(+5),[地] 雑賀秀介
11,12,1,1,マルヨバナーヌ,牝4,54,妹尾浩一,1:28.9,7,157.6,10,410(-3),[地] 川野勇馬
