,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,サイモンロード,牡4,56,吉田稔,1:45.9,,1.1,1,525(-1),[地] 角田輝也
1,2,3,3,カツヨプリンセス,牝5,54,阪野学,1:47.5,8,181.6,9,433(-7),[地] 今津博之
2,2,8,10,コスモティカル,牝4,54,岡部誠,1:47.5,同着,6.8,2,436(+6),[地] 藤ヶ崎一
3,4,2,2,ホッカイアラカティ,牡5,56,竹下太,1:47.5,ハナ,38.5,6,456(+2),[地] 井手上慎
4,5,1,1,ブラックリスト,牡7,56,安部幸夫,1:47.7,1,33.3,5,473(-12),[地] 室井真文
5,6,7,8,ハバタクテーラー,牝5,54,岩橋勇二,1:47.8,クビ,199.8,10,496(+1),[地] 錦見勇夫
6,7,8,9,スズヨタキオン,牝5,54,藤原良一,1:47.8,ハナ,11.4,3,447(+9),[地] 野島三喜
7,8,7,7,フライトクラウン,牡6,56,筒井勇介,1:47.8,ハナ,86.9,7,476(-2),[地] 田口輝彦
8,9,5,5,ムサシ,牡6,56,友森翔太,1:48.3,2.1/2,26.0,4,493(+3),[地] 安部弘一
9,10,4,4,マキシムカムイ,牡4,56,柴田直樹,1:48.3,クビ,153.7,8,442(-6),[地] 山本健二
