,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,トウホクビジン,牝6,54,川原正一,1:28.4,,10.8,4,435(+3),[地] 笹野博司
1,2,7,9,エーシンビーセルズ,牡6,56,田中学,1:28.9,3,1.5,1,485(+4),[地] 橋本忠男
2,3,1,1,デジタルゴールド,牝5,54,岡部誠,1:29.0,1/2,8.7,3,452(0),[地] 角田輝也
3,4,3,3,タガノブリガデイロ,牡6,56,木村健,1:29.0,アタマ,4.2,2,516(+1),[地] 国沢利照
4,5,5,6,コスモトノ,セ8,56,永島太郎,1:29.1,1/2,15.5,5,499(+12),[地] 吉行龍穂
5,6,5,5,シーガルプリンセス,牝6,54,坂本和也,1:29.4,1.1/2,24.3,6,523(+3),[地] 岡田利一
6,7,6,7,ヒラボクエース,牡5,56,渡瀬和幸,1:29.6,1,59.2,10,483(0),[地] 三宅直之
7,8,4,4,セイウンマル,牡9,56,松浦聡志,1:29.6,ハナ,157.2,11,478(-1),[地] 柏原誠路
8,9,6,8,ツルマルメジャー,牡7,56,下原理,1:29.6,アタマ,45.2,8,454(-2),[地] 岡田利一
9,10,8,12,ドリームゼロワン,牡7,56,板野央,1:29.8,1,239.9,12,515(0),[地] 盛本信春
10,11,7,10,ダイワデューク,牡7,56,平原透雄,1:30.3,3,58.5,9,465(+2),[地] 溝橋一秀
11,12,2,2,マルヨハヤブサ,牡4,56,大山真吾,1:31.2,6,25.0,7,449(-2),[地] 柴田高志
