,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,カオリノーブル,セ9,56,小国博行,2:33.2,,4.4,3,506(+6),[地] 堂山芳則
1,2,7,9,トウショウヘリオス,牡6,56,馬渕繁治,2:33.9,4,27.1,6,480(+6),[地] 佐藤英明
2,3,6,6,ギルガメッシュ,牡5,56,斉藤正弘,2:33.9,クビ,2.5,1,490(0),[地] 角川秀樹
3,4,7,8,モンサラーシュ,牡5,56,坂下秀樹,2:34.0,クビ,35.0,7,454(-2),[地] 米川昇
4,5,1,1,コウエイベスト,牝6,54,山口竜一,2:34.1,クビ,7.8,5,496(+6),[地] 桧森邦夫
5,6,8,10,ピースオブレグルス,牡5,56,宮崎光行,2:35.2,5,65.2,8,484(+4),[地] 松本隆宏
6,7,3,3,クインオブクイン,牝6,54,佐々木国,2:35.9,4,4.6,4,432(+10),[地] 伊藤隆志
7,8,2,2,アストラルフォース,セ6,56,岩橋勇二,2:37.2,6,78.2,9,468(+2),[地] 成田春男
8,9,4,4,ヤマヨダイナミック,牡7,56,川島雅人,2:37.9,4,150.0,10,490(-10),[地] 米川昇
9,10,8,11,マチカネキララ,牡6,56,五十嵐冬,2:39.3,7,3.9,2,508(+2),[地] 広森久雄
10,11,5,5,フラップジャック,牡6,56,沼沢英知,2:41.3,大,260.6,11,488(-4),[地] 米川昇
