,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,メイショウトウコン,牡4,55,武幸四郎,1:49.2,,5.9,3,430(-18),[西] 安田伊佐
1,2,4,8,メイショウシャフト,牡3,53,角田晃一,1:49.4,1.1/2,35.5,10,526(+10),[西] 高橋成忠
2,3,5,10,ワキノエクセル,牡4,55,小牧太,1:49.5,1/2,18.9,7,506(+12),[西] 音無秀孝
3,4,3,6,スズカジョリーズ,牡6,55,小林徹弥,1:49.6,1/2,50.4,11,496(+2),[西] 藤岡範士
4,5,2,4,ヒーローアンセム,セ5,56,渡辺薫彦,1:49.9,2,11.6,6,452(-2),[西] 梅内忍
5,6,2,3,テンシノコンコルド,牡3,53,芹沢純一,1:50.1,1,23.1,8,490(+2),[西] 田所秀孝
6,7,7,13,スマートストリーム,牡5,55,四位洋文,1:50.3,1.1/2,31.6,9,488(+6),[西] 大久保龍
7,8,1,1,パラダイスリヴァー,牡8,52,柴原央明,1:50.5,3/4,187.2,14,486(-2),[東] 田村康仁
8,9,6,12,フィールドカイザー,牡3,53,武英智,1:50.7,1.1/2,244.7,16,492(-2),[西] 山内研二
9,10,1,2,セルリアングルーヴ,牡6,50,田村太雅,1:51.0,1.3/4,240.7,15,452(+12),[西] 小島貞博
10,11,8,16,ゲットアウト,牡3,53,太宰啓介,1:51.7,4,9.3,4,520(-6),[西] 太宰義人
11,12,5,9,スカーレットベル,牝5,55,ペリエ,1:51.8,1/2,3.2,1,502(+6),[西] 藤沢則雄
12,13,7,14,メイショウホウオウ,牡5,57,幸英明,1:51.8,クビ,3.6,2,558(0),[西] 高橋成忠
13,14,8,15,ウインプレジール,セ8,53,石神深一,1:51.8,ハナ,145.9,13,478(0),[東] 加藤和宏
14,15,4,7,タヤスターゲット,牡5,55,秋山真一,1:52.0,1.1/2,53.0,12,490(+2),[西] 森秀行
15,16,6,11,タガノシャンハイ,牡4,55,石橋守,1:52.0,アタマ,11.5,5,520(0),[西] 湯窪幸雄
