,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,メモリージルバ,牡7,57,藤原良一,1:26.3,,63.2,8,468(+2),[地] 塚田隆男
1,2,6,6,サイモンロード,セ8,57,丸野勝虎,1:26.4,1/2,19.8,7,521(-8),[地] 角田輝也
2,3,8,10,ヒカルカミヒコーキ,牡5,57,藤田弘治,1:26.4,クビ,14.7,5,473(-16),[地] 佐藤茂
3,4,2,2,ヒシサブリナ,牝5,55,佐藤友則,1:26.6,1.1/2,10.1,4,467(-2),[地] 盛本信春
4,5,8,9,リックムファサ,牡8,57,吉井友彦,1:26.8,1,5.9,3,474(+7),[地] 森山英雄
5,6,3,3,ベルライン,牝6,55,安部幸夫,1:26.9,1/2,19.4,6,474(-6),[地] 角田輝也
6,7,5,5,ライブザドリーム,牝4,55,青柳正義,1:27.4,2.1/2,274.4,10,501(+7),[地] 中川雅之
7,8,1,1,エーシンサルサ,牝6,55,下原理,1:27.6,3/4,1.6,1,515(-1),[地] 橋本忠男
8,9,7,7,ブルータンザナイト,牡7,57,花本正三,1:27.8,1.1/2,112.8,9,554(-3),[地] 伊藤強一
9,10,7,8,ゲシュタルト,牡9,57,今井貴大,1:28.2,2,5.3,2,515(-12),[地] 竹下直人
