,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,イブロン,牡4,56,後藤浩輝,1:38.8,,2.4,1,500(+4),[東] 田村康仁
1,2,8,15,ウルフボーイ,牡4,55,内田博幸,1:39.4,3.1/2,8.3,4,480(0),[東] 萱野浩二
2,3,2,3,スマートカイザー,牡6,56,安藤勝己,1:39.4,アタマ,37.4,7,468(+6),[東] 田村康仁
3,4,1,2,エイシンニュートン,牡4,56,福永祐一,1:39.6,1.1/2,4.2,2,488(-2),[西] 北橋修二
4,5,5,9,スターマーケット,牡5,55,北村宏司,1:39.7,クビ,8.4,5,496(-4),[西] 松田国英
5,6,8,16,セイカチューバ,牡4,55,小牧太,1:39.7,アタマ,10.2,6,500(-2),[東] 相沢郁
6,7,5,10,ラヴァーズナット,牝5,53,柴山雄一,1:39.7,クビ,7.2,3,476(0),[東] 加藤征弘
7,8,4,8,マイネルメッセージ,牡8,51,小林淳一,1:39.8,クビ,281.0,15,540(+8),[東] 根本康広
8,9,1,1,タイキコジャック,牡7,53,江田照男,1:40.1,2,81.9,11,496(0),[東] 高橋祥泰
9,10,4,7,スギノウルフ,牡4,53,田中勝春,1:40.2,3/4,56.6,9,464(+10),[東] 古賀史生
10,11,3,6,ダイワデンバー,牡5,54,松岡正海,1:40.2,アタマ,61.9,10,470(0),[東] 二ノ宮敬
11,12,7,14,オジジアンボーイ,牡8,52,水出大介,1:40.3,1/2,541.8,16,490(+6),[東] 矢野照正
12,13,6,11,サムソンハッピー,牡8,56,津村明秀,1:40.4,クビ,50.0,8,510(+6),[東] 二ノ宮敬
13,14,2,4,ソブリンブライト,牡4,53,吉田隼人,1:41.0,3.1/2,121.5,12,492(0),[東] 稗田研二
14,15,6,12,シルクミッドナイト,牡5,55,バルジュ,1:41.3,2,151.2,14,496(-2),[東] 伊藤伸一
15,16,7,13,マストビーエンゼル,牡8,53,今野忠成,1:42.1,5,123.4,13,492(-6),[東] 柴崎勇
