,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ナリタダンディ,牡3,54,松永幹夫,1:47.5,,3.2,1,536(-6),[西] 小野幸治
1,2,4,4,マイネルエフォール,牡4,55,岩崎祐己,1:47.5,クビ,4.3,2,548(-4),[西] 宮徹
2,3,7,10,イシヤクガルチ,牡4,57,本田優,1:48.2,4,37.0,9,482(-2),[西] 田所秀孝
3,4,5,7,ヴィルテュオーズ,牡3,51,松岡正海,1:48.6,2.1/2,125.1,13,448(-6),[東] 相沢郁
4,5,8,12,ゲイリーショー,牡5,57,安田康彦,1:48.7,クビ,8.6,5,476(+2),[西] 安田伊佐
5,6,1,1,エイシンブカン,牡3,53,石橋脩,1:49.0,1.3/4,6.1,3,482(-2),[東] 久保田貴
6,7,7,11,マイネルボウノット,牡3,54,菊沢隆徳,1:49.1,1/2,11.5,6,506(+10),[東] 萩原清
7,8,6,8,マチカネクサモエテ,牡4,57,岡部幸雄,1:49.5,2.1/2,6.5,4,498(+16),[東] 藤沢和雄
8,9,4,5,ダイアグノーシス,牡3,54,田中勝春,1:49.6,クビ,90.5,12,470(+4),[東] 菊川正達
9,10,8,13,ロトスプレンダー,牡4,57,勝浦正樹,1:49.7,3/4,15.1,7,474(+4),[東] 成島英春
10,11,6,9,シンシナティガール,牝3,52,千田輝彦,1:50.0,1.3/4,75.8,11,446(+2),[西] 武邦彦
11,12,3,3,アナザチャンピオン,牡5,57,藤田伸二,1:50.7,4,16.3,8,510(-12),[西] 藤原英昭
12,13,5,6,ナナツボシ,牝3,49,藤岡佑介,1:57.4,大,58.5,10,454(+4),[東] 伊藤圭三
