,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,マンノレーシング,牡3,54,五十嵐冬,1:45.5,,20.7,7,460(-2),[西] 松元茂樹
1,2,4,4,ナムラカイソク,牡6,57,藤田伸二,1:45.5,クビ,9.6,4,466(-2),[西] 河内洋
2,3,5,7,マンオブパーサー,牡3,54,四位洋文,1:45.7,1.1/2,1.8,1,492(0),[西] 大久保龍
3,4,4,5,イズミデヒア,牡4,57,柴山雄一,1:45.7,ハナ,17.6,6,524(+2),[西] 古川平
4,5,3,3,ダブルスポット,牡5,57,北村宏司,1:45.8,3/4,6.5,3,472(+2),[西] 角居勝彦
5,6,2,2,スーパーブレーブ,牡6,57,武幸四郎,1:46.5,4,66.9,10,498(-10),[東] 田村康仁
6,7,5,6,カミノヤマボーイ,牡5,57,本田優,1:46.7,1.1/2,16.4,5,446(+8),[西] 昆貢
7,8,7,10,ウォーターゴーラン,牡7,57,秋山真一,1:46.8,1/2,71.7,11,480(0),[西] 岡田稲男
8,9,8,13,セイコーアカデミー,牡7,57,横山典弘,1:47.0,1.1/4,5.7,2,450(-16),[東] 鈴木康弘
9,10,7,11,ミッドナイトトーク,牝4,55,河北通,1:47.1,クビ,46.2,9,484(0),[西] 河内洋
10,11,8,12,マイティシーダー,牡6,57,芹沢純一,1:47.4,2,99.4,13,444(-2),[西] 増本豊
11,12,6,9,グリシーナ,牝5,55,菊沢隆徳,1:47.8,2.1/2,77.8,12,466(0),[東] 藤原辰雄
12,13,1,1,マイネシュリンクス,牝3,52,藤岡佑介,1:49.3,9,29.1,8,500(+20),[西] 飯田雄三
